"Url";"Path";"Year";"Languages";"Players";"Name";"Publisher";"Score";"Developer"
"https://oagd.net/amiga/manga-hot-numbers";"m\manga-hot-numbers";"1994";"English";"1 - 2 (2 simultaneous)";"Manga Hot Numbers";"17-Bit Software";"N/A";"BZZ Soft"
"https://oagd.net/amiga/manhunter-new-york";"m\manhunter-new-york";"1989";"English";"1";"Manhunter: New York";"Sierra";"6.6";"Sierra"
"https://oagd.net/amiga/manhunter-2-san-francisco";"m\manhunter-2-san-francisco";"1990";"English";"1";"Manhunter 2: San Francisco";"Sierra";"6.9";"Sierra"
"https://oagd.net/amiga/maniac-mansion";"m\maniac-mansion";"1989";"English, German, French";"1";"Maniac Mansion";"Lucasfilm";"7.6";"LucasFilm"
"https://oagd.net/amiga/maniacball";"m\maniacball";"1997";"English";"1 - 2 (1 simultaneous)";"Maniacball";"Diamond Productions";"N/A";
"https://oagd.net/amiga/manic-miner";"m\manic-miner";"1990";"English";"1";"Manic Miner";"Software Projects";"N/A";
"https://oagd.net/amiga/manix";"m\manix";"1990";"English, German, French";"1 - 2 (2 simultaneous)";"Manix";"Millennium";"7.3";"RJC"
"https://oagd.net/amiga/le-manoir-de-mortvielle";"l\le-manoir-de-mortvielle";"1988";"French";"1";"Le Manoir de Mortvielle";"Lankhor";"7.8";
"https://oagd.net/amiga/marble-madness";"m\marble-madness";"1986";"English";"1 - 2 (2 simultaneous)";"Marble Madness";"Electronic Arts";"7.5";"Electronic Arts"
"https://oagd.net/amiga/marvins-marvellous-adventure";"m\marvins-marvellous-adventure";"1994";"English, German, French, Italian";"1";"Marvin's Marvellous Adventure";"21st Century";"6.9";"Infernal Byte Systems"
"https://oagd.net/amiga/master-blaster";"m\master-blaster";"1994";"English";"2 - 5 (5 simultaneous)";"Master Blaster";"neXus Software";"N/A";"Alpha Brothers"
"https://oagd.net/game/e3028f63-5907-564a-a5b5-8fc2a4940a6a";"m\masterblazer";"1990";"English";"1 - 8 (2 simultaneous)";"Masterblazer";"Rainbow Arts (Softgold)";"N/A";"Infernal Byte Systems"
"https://oagd.net/amiga/match-of-the-day";"m\match-of-the-day";"1992";"English";"1";"Match of the Day";"Zeppelin Premier";"N/A";
"https://oagd.net/amiga/maupiti-island";"m\maupiti-island";"1991";"English, German, French";"1";"Maupiti Island";"Lankhor";"7.8";
"https://oagd.net/amiga/mcdonald-land";"m\mcdonald-land";"1992";"English";"1 - 2 (1 simultaneous)";"McDonald Land";"Virgin";"7.3";"Arc Developments"
"https://oagd.net/amiga/mean-arenas";"m\mean-arenas";"1993";"English";"1 - 2 (1 simultaneous)";"Mean Arenas";"ICE";"7.9";"Nite Time"
"https://oagd.net/amiga/mean-streets";"m\mean-streets";"1990";"English, German, French";"1";"Mean Streets";"Access / U.S. Gold";"8.2";"The Code Monkeys"
"https://oagd.net/amiga/mechforce";"m\mechforce";;;;"MechForce";;"N/A";
"https://oagd.net/amiga/mega-lo-mania";"m\mega-lo-mania";"1991";"English, German, French";"1";"Mega Lo Mania";"Image Works";"8.7";"Sensible Software"
"https://oagd.net/amiga/mega-phoenix";"m\mega-phoenix";"1991";"English";"1 - 2 (1 simultaneous)";"Mega Phoenix";"Dinamic Software";"6.8";"Creepsoft"
"https://oagd.net/amiga/mega-twins";"m\mega-twins";"1991";"English";"1 - 2 (2 simultaneous)";"Mega Twins";"U.S. Gold / ERBE";"7.8";"Twilight"
"https://oagd.net/amiga/mega-typhoon";"m\mega-typhoon";"1996";"English";"1";"Mega Typhoon";"Nordlicht";"N/A";"Nordlicht"
"https://oagd.net/amiga/megaball";"m\megaball";"1991";"English";"1 - 2 (1 simultaneous)";"Megaball";"Shareware";"N/A";"Ed Mackey"
"https://oagd.net/amiga/mega-traveller";"m\mega-traveller";"1991";"English";"1";"MegaTraveller 1: The Zhodani Conspiracy";"Empire, Paragon";"N/A";"Oxford Digital Enterprises (ODE)"
"https://oagd.net/amiga/mega-traveller-2";"m\mega-traveller-2";"1992";"English";"1";"MegaTraveller 2: Quest for the Ancients";"Empire, Paragon";"N/A";
"https://oagd.net/amiga/menace";"m\menace";"1988";"English";"1";"Menace";"Psyclapse";"7.7";"DMA"
"https://oagd.net/amiga/mercs";"m\mercs";"1991";"English";"1 - 2 (2 simultaneous)";"Mercs";"U.S. Gold / ERBE";"7.4";"Tiertex"
"https://oagd.net/amiga/metal-kombat";"m\metal-kombat";"1995";"Polish";"1- 2 (2 simultaneous)";"Metal Kombat";"MarkSoft";"N/A";"Deck Six"
"https://oagd.net/amiga/metal-masters";"m\metal-masters";"1991";"English";"1 - 2 (2 simultaneous)";"Metal Masters";"Infogrames";"7.0";"Incal"
"https://oagd.net/amiga/metal-mutant";"m\metal-mutant";"1991";"English, German, French";"1";"Metal Mutant";"Silmarils";"N/A";
"https://oagd.net/amiga/metro-cross";"m\metro-cross";"2013";"English";"1";"Metro-Cross";"[unofficial]";"N/A";"Asman"
"https://oagd.net/amiga/miami-chase";"m\miami-chase";"1990";"English";"1 - 2 (1 simultaneous)";"Miami Chase";"Code Masters";"7.5";"Team 7"
"https://oagd.net/amiga/mickey-mouse";"m\mickey-mouse";"1988";"English";"1";"Mickey Mouse";"Gremlin";"7.8";
"https://oagd.net/amiga/micro-machines";"m\micro-machines";"1993";"English";"1 - 2 (2 simultaneous)";"Micro Machines";"Codemasters";"8.2";"Codemasters"
"https://oagd.net/amiga/microbes";"m\microbes";"1992";"English";"1";"Microbes";"Amiga Format";"N/A";"Vision"
"https://oagd.net/amiga/microprose-golf";"m\microprose-golf";"1991";"English, German, French";"1 - 4 (1 simultaneous)";"MicroProse Golf";"MicroProse";"8.5";"The Thought Train"
"https://oagd.net/amiga/microprose-soccer";"m\microprose-soccer";"1989";"English";"1 - 16 (2 simultaneous)";"MicroProse Soccer";"MicroProse";"6.8";"Electronic Pencil Company (EPC)"
"https://oagd.net/amiga/midnight-resistance";"m\midnight-resistance";"1990";"English";"1 - 2 (2 simultaneous)";"Midnight Resistance";"Ocean";"8.0";"Special FX"
"https://oagd.net/amiga/midwinter";"m\midwinter";"1990";"English, German, French";"1";"Midwinter";"MicroPlay / Rainbird";"8.3";"Maelstrom"
"https://oagd.net/amiga/midwinter-ii-flames-of-freedom";"m\midwinter-ii-flames-of-freedom";"1991";"English, German, French";"1";"Midwinter II: Flames of Freedom";"MicroPlay / Rainbird";"8.2";"Maelstrom"
"https://oagd.net/amiga/might-and-magic-ii-gates-to-another-world";"m\might-and-magic-ii-gates-to-another-world";"1990";"English";"1";"Might and Magic II: Gates to Another World";"New World Computing";"7.7";"New World Computing"
"https://oagd.net/amiga/might-and-magic-iii-isles-of-terra";"m\might-and-magic-iii-isles-of-terra";"1992";"English, German";"1";"Might and Magic III: Isles of Terra";"New World Computing / Softgold (Rushware)";"8.1";"New World Computing"
"https://oagd.net/amiga/mighty-bombjack";"m\mighty-bombjack";"1990";"English, German, French";"1 - 2 (1 simultaneous)";"Mighty BombJack";"Elite";"7.0";"Elite"
"https://oagd.net/amiga/mike-the-magic-dragon";"m\mike-the-magic-dragon";"1987";"English";"1 - 4 (1 simultaneous)";"Mike the Magic Dragon";"Kingsoft";"N/A";
"https://oagd.net/amiga/miki";"m\miki";"1996";"Polish";"1";"Miki";"MarkSoft";"N/A";"Eagle"
"https://oagd.net/amiga/mikro-mortal-tennis";"m\mikro-mortal-tennis";"1996";"English, Spanish, Italian";"1 - 2 (2 simultaneous)";"Mikro Mortal Tennis";"Epic Marketing";"N/A";"Skywards"
"https://oagd.net/amiga/millennium-2-2";"m\millennium-2-2";"1989";"English";"1";"Millennium 2.2";"Electric Dreams (Activision)";"7.6";"Software Studios (Activision)"
