"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"Alcatraz\Alcatraz.slave";"NoError, EmulTrap, ClearMem";"Alcatraz ? 1992 Infogrames.";"Alcatraz";"1992 Infogrames";"0";"A\Alcatraz_v1.3_2073.lha";"Alcatraz";"Alcatraz";"0";"whdload";"524288";"1836668";"Alcatraz";"OCS/ECS";"";"";"";"";"";"alcatraz"
"AlchemyDemo\AlchemyDemo.Slave";"NoError, ClearMem";"Alchemy demo ? 1994 Psygnosis";"Alchemy demo";"1994 Psygnosis";"4096";"A\AlchemyDemo_v1.0.lha";"AlchemyDemo";"AlchemyDemo";"0";"whdload";"524288";"357957";"Alchemy";"OCS/ECS";"";"";"Demo";"";"";"alchemy"
"AlfabetSmierciAGAPl\AlfabetSmierciAGAPl.Slave";"NoError";"Alfabet Smierci.AGA ? 1996 Arte";"Alfabet Smierci AGA";"1996 Arte";"0";"A\AlfabetSmierci_v1.0a_AGA_Pl.lha";"AlfabetSmierciAGAPl";"AlfabetSmierciAGAPl";"0";"whdload";"2097152";"3631575";"AlfabetSmierci";"AGA";"Pl";"";"";"";"";"alfabet smierci"
"AlfredChickenAGA\AlfredChickenAGA.slave";"NoError, ReqAGA, EmulPriv, Examine";"Alfred Chicken AGA/CD32 ? 1993 Mindscape.";"Alfred Chicken AGA/CD32";"1993 Mindscape";"524288";"A\AlfredChicken_v1.01_AGA_0623.lha";"AlfredChickenAGA";"AlfredChickenAGA";"0";"whdload";"1572864";"1261115";"AlfredChicken";"AGA";"";"";"";"";"";"alfred chicken"
"AlfredChickenCD32\AlfredChickenCD32.slave";"NoError, ReqAGA, EmulPriv, Examine";"Alfred Chicken AGA/CD32 ? 1993 Mindscape.";"Alfred Chicken AGA/CD32";"1993 Mindscape";"524288";"A\AlfredChicken_v1.01_CD32.lha";"AlfredChickenCD32";"AlfredChickenCD32";"0";"whdload";"1572864";"1282927";"AlfredChicken";"CD32";"";"";"";"";"";"alfred chicken"
"AlfredChicken\AlfredChicken.Slave";"NoError, EmulTrap";"Alfred Chicken (c) 1993 Twilight/Mindscape - 1 disk.";"Alfred Chicken";"1993 Twilight/Mindscape";"0";"A\AlfredChicken_v1.0_0422.lha";"AlfredChicken";"AlfredChicken";"0";"whdload";"1048576";"612551";"AlfredChicken";"OCS/ECS";"";"";"";"";"";"alfred chicken"
"Alien3\Alien3.Slave";"Disk, NoError";"Alien III ? 1992 Virgin";"Alien III";"1992 Virgin";"524288";"A\Alien3_v2.1_0261.lha";"Alien3";"Alien3";"0";"whdload";"524288";"1822782";"Alien3";"OCS/ECS";"";"";"";"";"";"alien 3"
"Alianator\Alianator.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Alianator ? 1991 P.S.";"Alianator";"1991 P.S. ";"0";"A\Alienator_v1.0_1905.lha";"Alianator";"Alianator";"0";"whdload";"524288";"373082";"Alianator";"OCS/ECS";"";"";"";"";"";"alianator"
"AlienBash2\AlienBash2.slave";"NoError, EmulTrap";"Alien Bash 2 by Glen Cumming/Myles Jeffery (c) 1995 - 1 disk.";"Alien Bash 2";"1995 Glen Cumming/Myles Jeffery";"720896";"A\AlienBash2_v1.2.lha";"AlienBash2";"AlienBash2";"0";"whdload";"720896";"1063762";"AlienBash2";"OCS/ECS";"";"";"";"";"";"alien bash 2"
"AlienBash\AlienBash.Slave";"NoError, EmulTrap, ClearMem";"Alien Bash (c) 1993 Glen Cumming & Stuart Law - 1";"Alien Bash";"1993 Glen Cumming & Stuart Law";"4096";"A\AlienBash_v1.0.lha";"AlienBash";"AlienBash";"0";"whdload";"524288";"272750";"AlienBash";"OCS/ECS";"";"";"";"";"";"alien bash"
"AlienBreed2\AlienBreed2.slave";"Disk, NoError, EmulTrap, NoKbd";"Alien Breed 2 - The Horror Continues ? 1993 Team 17.";"Alien Breed 2 ECS";"1993 Team 17";"524288";"A\AlienBreed2_v1.4_0278.lha";"AlienBreed2";"AlienBreed2";"0";"whdload";"524288";"2973698";"AlienBreed2";"OCS/ECS";"";"";"";"";"";"alien breed 2"
"AlienBreed2AGA\AlienBreed2AGA.slave";"NoError, EmulTrap, ReqAGA, NoKbd, ClearMem";"Alien Breed 2 - The Horror Continues ? 1993 Team 17.";"Alien Breed 2 AGA";"1993 Team 17";"1048576";"A\AlienBreed2_v1.4_AGA_0044.lha";"AlienBreed2AGA";"AlienBreed2AGA";"0";"whdload";"1048576";"2973560";"AlienBreed2";"AGA";"";"";"";"";"";"alien breed 2"
"AlienBreed3D2AGA\AlienBreed3D2AGA.slave";"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Alien Breed 3D II: The Killing Grounds ? 1996 Team 17";"Alien Breed 3D II: The Killing Grounds";"1996 Team 17";"2490368";"A\AlienBreed3D2_v1.1_AGA_0280.lha";"AlienBreed3D2AGA";"AlienBreed3D2AGA";"0";"whdload";"905216";"2587370";"AlienBreed3D2";"AGA";"";"";"";"";"";"alien breed 3d 2 the killing grounds"
"AlienBreed3DDemoLatestAGA\AlienBreed3DDemoLatest.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Alien Breed 3D demo ? 1995 Team 17";"Alien Breed 3D demo (files)";"1995 Team 17";"1409024";"A\AlienBreed3DDemoLatestDemo_v1.0_AGA.lha";"AlienBreed3DDemoLatestAGA";"AlienBreed3DDemoLatestAGA";"0";"whdload";"438272";"1311730";"AlienBreed3D";"AGA";"";"";"DemoLatest";"";"";"alien breed 3d files"
"AlienBreed3DDemoPlayAGA\AlienBreed3DDemoPlayAGA.Slave";"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Alien Breed 3D demo ? 1995 Team 17";"Alien Breed 3D demo/rolling";"1995 Team 17";"1167360";"A\AlienBreed3DDemoPlayableDemo_v1.0_AGA.lha";"AlienBreed3DDemoPlayAGA";"AlienBreed3DDemoPlayAGA";"0";"whdload";"999424";"1185421";"AlienBreed3D";"AGA";"";"";"DemoPlay";"";"";"alien breed 3d rolling"
"AlienBreed3DDemoRollAGA\AlienBreed3DDemoRollAGA.Slave";"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Alien Breed 3D demo ? 1995 Team 17";"Alien Breed 3D demo/rolling";"1995 Team 17";"1167360";"A\AlienBreed3DDemoRollingDemo_v1.0_AGA.lha";"AlienBreed3DDemoRollAGA";"AlienBreed3DDemoRollAGA";"0";"whdload";"999424";"1012727";"AlienBreed3D";"AGA";"";"";"DemoRoll";"";"";"alien breed 3d rolling"
"AlienBreed3DAGA\AlienBreed3DAGA.Slave";"NoError, Req68020, ReqAGA";"Alien Breed 3D ? 1995 Team 17";"Alien Breed 3D";"1995 Team 17";"1409024";"A\AlienBreed3D_v1.2_AGA_0624.lha";"AlienBreed3DAGA";"AlienBreed3DAGA";"0";"whdload";"589824";"1667387";"AlienBreed3D";"AGA";"";"";"";"";"";"alien breed 3d"
"AlienBreed3DCD32\AlienBreed3DCD32.Slave";"NoError, Req68020, ReqAGA";"Alien Breed 3D ? 1995 Team 17";"Alien Breed 3D";"1995 Team 17";"1409024";"A\AlienBreed3D_v1.2_CD32.lha";"AlienBreed3DCD32";"AlienBreed3DCD32";"0";"whdload";"589824";"1671740";"AlienBreed3D";"CD32";"";"";"";"";"";"alien breed 3d"
"AlienBreed3DNoMusicAGA\AlienBreed3DNoMusicAGA.slave";"NoError, Req68020, ReqAGA";"Alien Breed 3D ? 1995 Team 17";"Alien Breed 3D (no music)";"1995 Team 17";"1409024";"A\AlienBreed3D_v1.2_NoMusic_AGA_0624.lha";"AlienBreed3DNoMusicAGA";"AlienBreed3DNoMusicAGA";"0";"whdload";"438272";"1557892";"AlienBreed3D";"AGA";"";"";"";"NoMusic";"";"alien breed 3d no music"
"AlienBreed3DNoMusicCD32\AlienBreed3DNoMusicCD32.Slave";"NoError, Req68020, ReqAGA";"Alien Breed 3D ? 1995 Team 17";"Alien Breed 3D (no music)";"1995 Team 17";"1409024";"A\AlienBreed3D_v1.2_NoMusic_CD32.lha";"AlienBreed3DNoMusicCD32";"AlienBreed3DNoMusicCD32";"0";"whdload";"438272";"1562193";"AlienBreed3D";"CD32";"";"";"";"NoMusic";"";"alien breed 3d no music"
"AlienBreedSpecialEdition\AlienBreedSpecialEdition.Slave";"NoError, NoKbd";"Alien Breed Special Edition 1992";"";"";"0";"A\AlienBreedSpecialEdition_v1.0_0615.lha";"AlienBreedSpecialEdition";"AlienBreedSpecialEdition";"0";"whdload";"1048576";"1272969";"AlienBreedSpecialEdition";"OCS/ECS";"";"";"";"";"";"alien breed special edition"
"AlienBreedStory\AlienBreedStory.Slave";"NoError, EmulTrap";"Alien Breed Story Disk by Team 17 (c) 1991 - 1 disk.";"Alien Breed - intro";"1991 Team 17";"524288";"A\AlienBreedStory_v1.1_0998.lha";"AlienBreedStory";"AlienBreedStory";"0";"whdload";"524288";"932778";"AlienBreedStory";"OCS/ECS";"";"";"";"";"";"alien breed"
"AlienBreedTA11\AlienBreedTA11.slave";"NoError, ClearMem";"Alien Breed Tower Assault ? 1994 Team 17";"Alien Breed Tower Assault";"1994 Team 17";"520192";"A\AlienBreedTowerAssault11_v1.2_2331.lha";"AlienBreedTA11";"AlienBreedTA11";"0";"whdload";"524288";"2966031";"AlienBreedTA11";"OCS/ECS";"";"";"";"";"";"alien breed ta 11 tower assault"
"AlienBreedTA11AGA\AlienBreedTA11AGA.slave";"NoError, ClearMem";"Alien Breed Tower Assault ? 1994 Team 17";"Alien Breed Tower Assault";"1994 Team 17";"544768";"A\AlienBreedTowerAssault11_v1.2_AGA_2331.lha";"AlienBreedTA11AGA";"AlienBreedTA11AGA";"0";"whdload";"1048576";"2966530";"AlienBreedTA11";"AGA";"";"";"";"";"";"alien breed ta 11 tower assault"
"AlienBreedTA\AlienBreedTA.Slave";"NoError, ClearMem";"Alien Breed Tower Assault ? 1994 Team 17";"Alien Breed Tower Assault";"1994 Team 17";"520192";"A\AlienBreedTowerAssault_v1.2_0279.lha";"AlienBreedTA";"AlienBreedTA";"0";"whdload";"524288";"2966029";"AlienBreedTA";"OCS/ECS";"";"";"";"";"";"alien breed ta tower assault"
"AlienBreedTAAGA\AlienBreedTAAGA.slave";"NoError, ClearMem";"Alien Breed Tower Assault ? 1994 Team 17";"Alien Breed Tower Assault";"1994 Team 17";"544768";"A\AlienBreedTowerAssault_v1.2_AGA_0279.lha";"AlienBreedTAAGA";"AlienBreedTAAGA";"0";"whdload";"1048576";"2966528";"AlienBreedTA";"AGA";"";"";"";"";"";"alien breed ta tower assault"
"AlienBreedTACD32\AlienBreedTACD32.slave";"NoError, ClearMem";"Alien Breed Tower Assault ? 1994 Team 17";"Alien Breed Tower Assault";"1994 Team 17";"544768";"A\AlienBreedTowerAssault_v1.2_CD32.lha";"AlienBreedTACD32";"AlienBreedTACD32";"0";"whdload";"1048576";"2194717";"AlienBreedTA";"CD32";"";"";"";"";"";"alien breed ta tower assault"
"AlienBreed\AlienBreed.Slave";"NoError, EmulTrap, NoKbd";"Alien Breed ? 1991 Team 17.";"Alien Breed";"1991 Team 17";"524288";"A\AlienBreed_v1.3_0998.lha";"AlienBreed";"AlienBreed";"0";"whdload";"524288";"1843118";"AlienBreed";"OCS/ECS";"";"";"";"";"";"alien breed"
"AlienDrugLords\AlienDrugLords.Slave";"NoError, EmulPriv, ClearMem, Examine";"Alien Drug Lords: The Chyropian Connection";"Alien Drug Lords: The Chyropian Connection";"1991 Panther Games";"786432";"A\AlienDrugLords_v1.0_1004.lha";"AlienDrugLords";"AlienDrugLords";"0";"whdload";"524288";"3258040";"AlienDrugLords";"OCS/ECS";"";"";"";"";"";"alien drug lords the chyropian connection"
"AlienFishFinger\AlienFishFinger.Slave";"NoError, EmulPriv, Examine";"Alien Fish Finger ? 1995 Skull Army/Davis J. Cruickshank.";"Alien Fish Finger";"1995 Skull Army/David J. Cruickshank.";"262144";"A\AlienFishFinger_v1.0.lha";"AlienFishFinger";"AlienFishFinger";"0";"whdload";"786432";"575559";"AlienFishFinger";"OCS/ECS";"";"";"";"";"";"alien fish finger"
"AlienLegion\AlienLegion.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Alien Legion (c) 1989 Pegasus";"Alien Legion";"1989 Pegasus";"0";"A\AlienLegion_v1.0.lha";"AlienLegion";"AlienLegion";"0";"whdload";"524288";"904350";"AlienLegion";"OCS/ECS";"";"";"";"";"";"alien legion"
"AlienStorm\AlienStorm.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Alien Storm ? 1990 Sega/US Gold";"Alien Storm";"1991 US Gold";"0";"A\AlienStorm_v1.4_0096.lha";"AlienStorm";"AlienStorm";"0";"whdload";"524288";"676748";"AlienStorm";"OCS/ECS";"";"";"";"";"";"alien storm"
"AlienSyndrome\AlienSyndrome.slave";"NoError, EmulPriv, ClearMem, Examine";"Alien Syndrome ? 1987 SEGA";"Alien Syndrome";"1987 Sega";"262144";"A\AlienSyndrome_v1.2_2353.lha";"AlienSyndrome";"AlienSyndrome";"0";"whdload";"524288";"285527";"AlienSyndrome";"OCS/ECS";"";"";"";"";"";"alien syndrome"
"AlienWorld\AlienWorld.Slave";"NoError, EmulTrap, NoKbd";"Alien World (c) 1992 PAL Developments/Hi-Tec - 1";"Alien World";"1992 PAL Developments/Hi-Tec";"0";"A\AlienWorld_v1.0_1398.lha";"AlienWorld";"AlienWorld";"0";"whdload";"524288";"1066495";"AlienWorld";"OCS/ECS";"";"";"";"";"";"alien world"
"Aliex\Aliex.Slave";"NoError, NoKbd, ClearMem";"Aliex ? 1990 Trojan.";"Aliex";"1990 Trojan";"0";"A\Aliex_v1.1.lha";"Aliex";"Aliex";"0";"whdload";"524288";"915471";"Aliex";"OCS/ECS";"";"";"";"";"";"aliex"
"AllanBordersCricket\AllanBordersCricket.Slave";"EmulTrap, NoDivZero";"Allan Border's Cricket (c) 1993 Audiogenic - 2 disks.";"Allan Border";"1993 Audiogenic";"0";"A\AllanBordersCricket_v1.0.lha";"AllanBordersCricket";"AllanBordersCricket";"0";"whdload";"1048576";"621830";"AllanBordersCricket";"OCS/ECS";"";"";"";"";"";"allan borders cricket border"
"AllNewWorldOfLemmingsAGA\AllNewWorldOfLemmingsAGA.slave";"NoError, ReqAGA, EmulPriv, Examine";"All New World of Lemmings ? 1994 DMA Design / Psygnosis";"All New World of Lemmings";"1994 DMA Design / Psygnosis";"1048576";"A\AllNewWorldOfLemmings_v1.0_AGA_0625.lha";"AllNewWorldOfLemmingsAGA";"AllNewWorldOfLemmingsAGA";"0";"whdload";"2093056";"2753806";"AllNewWorldOfLemmings";"AGA";"";"";"";"";"";"all new world of lemmings"
"AlloAllo\AlloAllo.Slave";"NoError, EmulTrap, ClearMem";"'Allo 'Allo (c) 1993 Alternative Software.";"Allo Allo";"1993 Alternative Software";"524288";"A\AlloAllo_v1.0.lha";"AlloAllo";"AlloAllo";"0";"whdload";"524288";"1825406";"AlloAllo";"OCS/ECS";"";"";"";"";"";"allo"
"AllTerrainRacingXmasDemo\AllTerrainRacingXmasDemo.slave";"NoError, EmulTrap";"the Amiga Format All Terrain Racing Xmas Demo";"All Terrain Racing Xmas Demo";"1994 Team 17";"458752";"A\AllTerrainRacingXmasDemo_v1.3.lha";"AllTerrainRacingXmasDemo";"AllTerrainRacingXmasDemo";"0";"whdload";"524288";"941441";"AllTerrainRacingXmas";"OCS/ECS";"";"";"Demo";"";"";"all terrain racing xmas"
"AllTerrainRacing\AllTerrainRacing.Slave";"NoError, EmulTrap";"All Terrain Racing (c) 1995 Team 17 - 2 disks.";"All Terrain Racing";"1995 Team 17";"524288";"A\AllTerrainRacing_v1.2.lha";"AllTerrainRacing";"AllTerrainRacing";"0";"whdload";"524288";"1393345";"AllTerrainRacing";"OCS/ECS";"";"";"";"";"";"atr all terrain racing"
"Alpha1\Alpha1.Slave";"NoError, ClearMem";"Alpha-1 ? 1988 ECP";"Alpha-1";"1988 ECP";"4096";"A\Alpha1_v1.0_1921.lha";"Alpha1";"Alpha1";"0";"whdload";"524288";"301343";"Alpha1";"OCS/ECS";"";"";"";"";"";"alpha 1"
"AlphaWaves\AlphaWaves.Slave";"NoError, ClearMem";"Alpha Waves ? 1990 Infogrames";"Alpha Waves";"1990 Infogrames";"90112";"A\AlphaWaves_v1.0_0626.lha";"AlphaWaves";"AlphaWaves";"0";"whdload";"524288";"434777";"AlphaWaves";"OCS/ECS";"";"";"";"";"";"alpha waves"
"AlteredBeast\AlteredBeast.slave";"NoError, ClearMem";"Altered Beast ? 1989 Sega/Activision";"Altered Beast";"1989 Sega/Activision";"0";"A\AlteredBeast_v2.0_0819.lha";"AlteredBeast";"AlteredBeast";"0";"whdload";"524288";"1827795";"AlteredBeast";"OCS/ECS";"";"";"";"";"";"altered beast"
"AlteredDestiny\AlteredDestiny.slave";"NoError, EmulPriv, Examine";"Altered Destiny ? 1991 Accolade.";"Altered Destiny";"1991 Accolade";"786432";"A\AlteredDestiny_v1.1b_0237.lha";"AlteredDestiny";"AlteredDestiny";"0";"whdload";"524288";"4533292";"AlteredDestiny";"OCS/ECS";"";"";"";"";"";"altered destiny"
"AmazingSpiderMan\AmazingSpiderMan.slave";"NoError, Req68020, EmulPriv";"";"The Amazing Spider-Man";"1990 Paragon-Oxford Digital-Empire";"589824";"A\AmazingSpiderMan_v1.1_1006.lha";"AmazingSpiderMan";"AmazingSpiderMan";"0";"whdload";"524288";"513360";"AmazingSpiderMan";"OCS/ECS";"";"";"";"";"";"amazing spider man the"
"Ambermoon\Ambermoon.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Ambermoon by Thalion (c) 1993 - 9 disks.";"Ambermoon";"1993 Thalion";"1245184";"A\Ambermoon_v2.0.lha";"Ambermoon";"Ambermoon";"0";"whdload";"524288";"6479939";"Ambermoon";"OCS/ECS";"";"";"";"";"";"ambermoon"
"AmbermoonDe\AmbermoonDe.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Ambermoon by Thalion (c) 1993 - 9 disks.";"Ambermoon";"1993 Thalion";"1245184";"A\Ambermoon_v2.0_De.lha";"AmbermoonDe";"AmbermoonDe";"0";"whdload";"524288";"6450927";"Ambermoon";"OCS/ECS";"De";"";"";"";"";"ambermoon"
"Amberstar\Amberstar.slave";"NoError, EmulTrap, ClearMem";"Amberstar by Thalion (c) 1992 - 3 disks.";"Amberstar";"1992 Thalion";"0";"A\Amberstar_v1.2_1969.lha";"Amberstar";"Amberstar";"0";"whdload";"1048576";"2052571";"Amberstar";"OCS/ECS";"";"";"";"";"";"amberstar"
"AmberstarDe\AmberstarDe.slave";"NoError, EmulTrap, ClearMem";"Amberstar by Thalion (c) 1992 - 3 disks.";"Amberstar";"1992 Thalion";"0";"A\Amberstar_v1.2_De.lha";"AmberstarDe";"AmberstarDe";"0";"whdload";"1048576";"2074422";"Amberstar";"OCS/ECS";"De";"";"";"";"";"amberstar"
"AmberstarDeFast\AmberstarDeFast.slave";"NoError, EmulTrap, ClearMem";"Amberstar by Thalion (c) 1992 - 3 disks.";"Amberstar";"1992 Thalion";"524288";"A\Amberstar_v1.2_De_Fast.lha";"AmberstarDeFast";"AmberstarDeFast";"0";"whdload";"524288";"2074438";"Amberstar";"OCS/ECS";"De";"Fast";"";"";"";"amberstar"
"AmberstarFast\AmberstarFast.slave";"NoError, EmulTrap, ClearMem";"Amberstar by Thalion (c) 1992 - 3 disks.";"Amberstar";"1992 Thalion";"524288";"A\Amberstar_v1.2_Fast_1969.lha";"AmberstarFast";"AmberstarFast";"0";"whdload";"524288";"2052587";"Amberstar";"OCS/ECS";"";"Fast";"";"";"";"amberstar"
"Amegas\Amegas.Slave";"NoError, EmulTrap, ClearMem";"Amegas (c) 1987 Guido Bartels/reLINE Software - 1";"Amegas";"1987 Guido Bartels/reLINE Software";"0";"A\Amegas_v1.0_1655.lha";"Amegas";"Amegas";"0";"whdload";"524288";"844509";"Amegas";"OCS/ECS";"";"";"";"";"";"amegas"
"AmericanGladiators\AmericanGladiators.slave";"NoError, EmulTrap, ClearMem";"American Gladiators ? 1992 GameTek.";"American Gladiators";"1992 GameTek";"0";"A\AmericanGladiators_v1.2.lha";"AmericanGladiators";"AmericanGladiators";"0";"whdload";"524288";"1716915";"AmericanGladiators";"OCS/ECS";"";"";"";"";"";"american gladiators"
"AmericanTagTeamWrestling\AmericanTagTeamWrestling.Slave";"NoError, EmulTrap";"American Tag Team Wrestling by Zeppelin (c) 1992 - 1 disk.";"American Tag Team Wrestling";"1992 Zeppelin";"0";"A\AmericanTagTeamWrestling_v1.0_2211.lha";"AmericanTagTeamWrestling";"AmericanTagTeamWrestling";"0";"whdload";"524288";"912805";"AmericanTagTeamWrestling";"OCS/ECS";"";"";"";"";"";"american tag team wrestling"
"AmigaKarate\AmigaKarate.Slave";"NoError, EmulPriv, ClearMem, Examine";"Amiga Karate ? 1987 Eidersoft.";"Amiga Karate";"1987 Eidersoft-Paradox";"262144";"A\AmigaKarate_v2.1_0045.lha";"AmigaKarate";"AmigaKarate";"0";"whdload";"524288";"824399";"AmigaKarate";"OCS/ECS";"";"";"";"";"";"amiga karate"
"Amnios\Amnios.slave";"Disk, NoError, EmulTrap";"Amnios ? 1991 Psygnosis";"Amnios";"1991 Psygnosis";"524288";"A\Amnios_v1.3_0423.lha";"Amnios";"Amnios";"0";"whdload";"524288";"1959908";"Amnios";"OCS/ECS";"";"";"";"";"";"amnios"
"Anarchy\Anarchy.Slave";"NoError, EmulTrap";"Anarchy ? 1989 Psygnosis.";"Anarchy";"1989 Psygnosis";"0";"A\Anarchy_v1.5.lha";"Anarchy";"Anarchy";"0";"whdload";"524288";"981648";"Anarchy";"OCS/ECS";"";"";"";"";"";"anarchy"
"AncientArtOfWarInTheSkies\AncientArtOfWarInTheSkies.Slave";"NoError, EmulTrap, EmulPriv, Examine";"The Ancient Art of War in the Skies ? 1993 Microprose.";"The Ancient Art of War in the Skies";"1993 Microprose";"786432";"A\AncientArtOfWarInTheSkies_v1.0_1666.lha";"AncientArtOfWarInTheSkies";"AncientArtOfWarInTheSkies";"0";"whdload";"524288";"2677166";"AncientArtOfWarInTheSkies";"OCS/ECS";"";"";"";"";"";"ancient art of war in the skies"
"AnotherWorld\AnotherWorld.slave";"NoError, EmulPriv, Examine";"Another World ? 1991 Delphine Software";"Another World";"1991 Delphine Software";"786432";"A\AnotherWorld_v2.4_0425.lha";"AnotherWorld";"AnotherWorld";"0";"whdload";"524288";"1449879";"AnotherWorld";"OCS/ECS";"";"";"";"";"";"another world"
"AnotherWorldFr\AnotherWorldFr.slave";"NoError, EmulPriv, Examine";"Another World ? 1991 Delphine Software";"Another World";"1991 Delphine Software";"786432";"A\AnotherWorld_v2.4_Fr_2377.lha";"AnotherWorldFr";"AnotherWorldFr";"0";"whdload";"524288";"1449887";"AnotherWorld";"OCS/ECS";"Fr";"";"";"";"";"another world"
"AnotherWorldIt\AnotherWorldIt.slave";"NoError, EmulPriv, Examine";"Another World ? 1991 Delphine Software";"Another World";"1991 Delphine Software";"786432";"A\AnotherWorld_v2.4_It.lha";"AnotherWorldIt";"AnotherWorldIt";"0";"whdload";"524288";"1449411";"AnotherWorld";"OCS/ECS";"It";"";"";"";"";"another world"
"AnstossDe\AnstossDe.slave";"NoError, EmulPriv, Examine";"Anstoss - die fu?ball manager simulation ? 1992 Ascon.";"Anstoss/Carton Rouge";"1992 Ascon";"1114112";"A\Anstoss_v1.2_De_0798.lha";"AnstossDe";"AnstossDe";"0";"whdload";"655360";"3909415";"Anstoss";"OCS/ECS";"De";"";"";"";"";"anstoss carton rouge"
"Antago\Antago.Slave";"NoError, EmulPriv, Examine";"Antago ? 1990 Art of Dreams";"Antago";"1990 Art of Dreams";"327680";"A\Antago_v1.0.lha";"Antago";"Antago";"0";"whdload";"524288";"653368";"Antago";"OCS/ECS";"";"";"";"";"";"antago"
"AntaresDe\AntaresDe.Slave";"NoError, EmulPriv, ClearMem, Examine";"Antares: Der Griff nach den Sternen ? 1991 Bomico";"Antares: Der Griff nach den Sternen";"1991 Bomico";"786432";"A\AntaresDerGriffNachDenSternen_v1.0_De.lha";"AntaresDe";"AntaresDe";"0";"whdload";"524288";"2721261";"Antares";"OCS/ECS";"De";"";"";"";"";"antares der griff nach den sternen"
"Apache&OverdriveDemo\Apache&OverdriveDemo.Slave";"Disk, NoError, EmulTrap, ClearMem";"Apache / Overdrive ? 1993 Team 17.";"Apache / Overdrive";"1993 Team 17";"0";"A\Apache&OverdriveDemo_v1.1_0426.lha";"Apache&OverdriveDemo";"Apache&OverdriveDemo";"0";"whdload";"1048576";"998641";"Apache&Overdrive";"OCS/ECS";"";"";"Demo";"";"";"apache overdrive"
"ApacheFlight\ApacheFlight.slave";"EmulTrap";"Apache Flight by Atlantis (c) 1992 - 1 disk.";"Apache Flight";"1992 Atlantis";"0";"A\ApacheFlight_v1.0.lha";"ApacheFlight";"ApacheFlight";"0";"whdload";"524288";"478297";"ApacheFlight";"OCS/ECS";"";"";"";"";"";"apache flight"
"ApanoSin\ApanoSin.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Apano Sin ? 1994-2000 Level One.";"Apano Sin";"1994-2000 Level One ";"0";"A\ApanoSin_v1.3.lha";"ApanoSin";"ApanoSin";"0";"whdload";"1048576";"5317956";"ApanoSin";"OCS/ECS";"";"";"";"";"";"apano sin"
"ApanoSinDe\ApanoSinDe.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Apano Sin ? 1994-2000 Level One.";"Apano Sin";"1994-2000 Level One ";"0";"A\ApanoSin_v1.3_De.lha";"ApanoSinDe";"ApanoSinDe";"0";"whdload";"1048576";"5317957";"ApanoSin";"OCS/ECS";"De";"";"";"";"";"apano sin"
"APBFiles\APBFiles.slave";"NoError, EmulTrap";"APB (All Points Bulletin) by Tengen (c) 1989 - 1 disk.";"APB";"1989 Tengen";"0";"A\APB_v1.1_Files_1708.lha";"APBFiles";"APBFiles";"0";"whdload";"524288";"430523";"APB";"OCS/ECS";"";"";"";"Files";"";"apb"
"APBImage\APBImage.slave";"NoError, EmulTrap";"APB (All Points Bulletin) by Tengen (c) 1989 - 1 disk.";"APB";"1989 Tengen";"0";"A\APB_v1.1_Image_1240.lha";"APBImage";"APBImage";"0";"whdload";"524288";"917866";"APB";"OCS/ECS";"";"";"";"Image";"";"all points bulletin"
"ApidyaAudios\ApidyaAudios.slave";"EmulTrap, ClearMem";"";"Apidya";"1992 Play Byte";"0";"A\Apidya_v2.05_Audios_2465.lha";"ApidyaAudios";"ApidyaAudios";"0";"whdload";"524288";"2154756";"ApidyaAudios";"OCS/ECS";"";"";"";"";"";"apidya audios"
"ApidyaKaiko\ApidyaKaiko.slave";"EmulTrap, ClearMem";"";"Apidya";"1992 Play Byte";"0";"A\Apidya_v2.05_Kaiko_0764.lha";"ApidyaKaiko";"ApidyaKaiko";"0";"whdload";"524288";"2154755";"ApidyaKaiko";"OCS/ECS";"";"";"";"";"";"apidya kaiko"
"Apocalypse\Apocalypse.Slave";"NoError, EmulTrap";"Apocalypse (c) 1994 Miracle Games/Virgin - 3 disks.";"Apocalypse";"1994 Miracle Games/Virgin";"4096";"A\Apocalypse_v1.0_1813.lha";"Apocalypse";"Apocalypse";"0";"whdload";"995328";"2737541";"Apocalypse";"OCS/ECS";"";"";"";"";"";"apocalypse"
