"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"Soundrevolution6\Soundrevolution6.Slave";"NoError, EmulTrap, ClearMem";"Soundrevolution 6 ? 1990 Celtic.";"Soundrevolution 6";"1990 Celtic";"0";"S\Soundrevolution6_v1.0_Celtic.lha";"Soundrevolution6";"Soundrevolution6";"0";"whdload";"524288";"861851";"Soundrevolution6";"OCS/ECS";"";"";"";"";"";"soundrevolution 6 celtic";"Exact";"100";"Soundrevolution6";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Soundrevolution6.png";"soundrevolution6"
"SoundsOfGnome\SoundsOfGnome.slave";"Disk, NoError, EmulTrap";"";"";"";"";"S\SoundsOfGnome_v1.0_Mahoney&Kaktus.lha";"SoundsOfGnome";"SoundsOfGnome";"0";"whdload";"524288";"915344";"SoundsOfGnome";"OCS/ECS";"";"";"";"";"";"sounds of gnome";"Exact";"100";"SoundsOfGnome";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SoundsOfGnome.png";"soundsofgnome"
"SoundtrackerInjury2\SoundtrackerInjury2.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 2 ? 1989 Electronic Artists.";"Soundtracker Injury 2";"1989 Electronic Artists";"0";"S\SoundtrackerInjury2_v1.0_ElectronicArtists.lha";"SoundtrackerInjury2";"SoundtrackerInjury2";"0";"whdload";"524288";"511543";"SoundtrackerInjury2";"OCS/ECS";"";"";"";"";"";"soundtracker injury 2 electronic artists";"Exact";"100";"SoundtrackerInjury2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SoundtrackerInjury2.png";"soundtrackerinjury2"
"SoundtrackerInjury3\SoundtrackerInjury3.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 3 ? 1989 Electronic Artists.";"Soundtracker Injury 3";"1989 Electronic Artists";"0";"S\SoundtrackerInjury3_v1.0_ElectronicArtists.lha";"SoundtrackerInjury3";"SoundtrackerInjury3";"0";"whdload";"524288";"540348";"SoundtrackerInjury3";"OCS/ECS";"";"";"";"";"";"soundtracker injury 3 electronic artists";"Exact";"100";"SoundtrackerInjury3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SoundtrackerInjury3.png";"soundtrackerinjury3"
"SoundtrackerInjury4\SoundtrackerInjury4.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 4 ? 1989 Visual Arts.";"Soundtracker Injury 4";"1989 Visual Arts";"0";"S\SoundtrackerInjury4_v1.0_VisualArts.lha";"SoundtrackerInjury4";"SoundtrackerInjury4";"0";"whdload";"524288";"522420";"SoundtrackerInjury4";"OCS/ECS";"";"";"";"";"";"soundtracker injury 4 visual arts";"Exact";"100";"SoundtrackerInjury4";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SoundtrackerInjury4.png";"soundtrackerinjury4"
"SoundtrackerInjury\SoundtrackerInjury.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury ? 1989 Electronic Artists.";"Soundtracker Injury";"1989 Electronic Artists";"0";"S\SoundtrackerInjury_v1.0_ElectronicArtists.lha";"SoundtrackerInjury";"SoundtrackerInjury";"0";"whdload";"524288";"552253";"SoundtrackerInjury";"OCS/ECS";"";"";"";"";"";"soundtracker injury electronic artists";"Exact";"100";"SoundtrackerInjury";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SoundtrackerInjury.png";"soundtrackerinjury"
"Soundtrip\Soundtrip.Slave";"NoError, EmulTrap, ClearMem";"Soundtrip ? 1991 Shadows.";"Soundtrip";"1991 Shadows";"0";"S\Soundtrip_v1.0_Shadows.lha";"Soundtrip";"Soundtrip";"0";"whdload";"524288";"841045";"Soundtrip";"OCS/ECS";"";"";"";"";"";"soundtrip shadows";"Exact";"100";"Soundtrip";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Soundtrip.png";"soundtrip"
"SoundVision\SoundVision.Slave";"Disk, NoError";"Sound Vision ? 1992 Reflect.";"Sound Vision";"1992 Reflect";"507904";"S\SoundVision_v1.0_Reflect.lha";"SoundVision";"SoundVision";"0";"whdload";"524288";"910443";"SoundVision";"OCS/ECS";"";"";"";"";"";"sound vision reflect";"Exact";"100";"SoundVision";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SoundVision.png";"soundvision"
"SozzledSomersault\SozzledSomersault.Slave";"NoError, EmulTrap, ClearMem";"Sozzled Somersault ? 1993 The Silents.";"Sozzled Somersault";"1993 The Silents";"1048576";"S\SozzledSomersault_v1.0_Silents.lha";"SozzledSomersault";"SozzledSomersault";"0";"whdload";"524288";"610429";"SozzledSomersault";"OCS/ECS";"";"";"";"";"";"sozzled somersault the silents";"Exact";"100";"SozzledSomersault";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SozzledSomersault.png";"sozzledsomersault"
"SpacedOutVol1\SpacedOutVol1.Slave";"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 1 ? 1991 Magnetic Fields.";"Spaced Out Vol. 1";"1991 Magnetic Fields";"0";"S\SpacedOutVol1_v1.0_MagneticFields.lha";"SpacedOutVol1";"SpacedOutVol1";"0";"whdload";"524288";"922089";"SpacedOutVol1";"OCS/ECS";"";"";"";"";"";"spaced out vol 1 magnetic fields";"Exact";"100";"SpacedOutVol1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SpacedOutVol1.png";"spacedoutvol1"
"SpacedOutVol2\SpacedOutVol2.Slave";"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 2 ? 1991 Magnetic Fields.";"Spaced Out Vol. 2";"1991 Magnetic Fields";"0";"S\SpacedOutVol2_v1.0_MagneticFields.lha";"SpacedOutVol2";"SpacedOutVol2";"0";"whdload";"524288";"922157";"SpacedOutVol2";"OCS/ECS";"";"";"";"";"";"spaced out vol 2 magnetic fields";"Exact";"100";"SpacedOutVol2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SpacedOutVol2.png";"spacedoutvol2"
"Spaceship\Spaceship.Slave";"NoError, EmulTrap, ClearMem";"Spaceship ? 1988 Doctor Mabuse Orgasm Crackings.";"Spaceship";"1988 Doctor Mabuse Orgasm Crackings";"0";"S\Spaceship_v1.0_DoctorMabuseOrgasmCrackings.lha";"Spaceship";"Spaceship";"0";"whdload";"524288";"125548";"Spaceship";"OCS/ECS";"";"";"";"";"";"spaceship doctor mabuse orgasm crackings";"Exact";"100";"Spaceship";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Spaceship.png";"spaceship"
"Spasmolytic\Spasmolytic.slave";"NoError, EmulTrap";"Spasmolytic ? 1991 Spaceballs.";"Spasmolytic";"1991 Spaceballs";"524288";"S\Spasmolytic_v1.1_Spaceballs.lha";"Spasmolytic";"Spasmolytic";"0";"whdload";"524288";"914764";"Spasmolytic";"OCS/ECS";"";"";"";"";"";"spasmolytic spaceballs";"Exact";"100";"Spasmolytic";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Spasmolytic.png";"spasmolytic"
"Spellcheck\Spellcheck.Slave";"NoError, EmulTrap, ClearMem";"Spellcheck ? 1991 Andromeda.";"Spellcheck";"1991 Andromeda";"0";"S\Spellcheck_v1.0_Andromeda.lha";"Spellcheck";"Spellcheck";"0";"whdload";"524288";"196895";"Spellcheck";"OCS/ECS";"";"";"";"";"";"spellcheck andromeda";"Exact";"100";"Spellcheck";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Spellcheck.png";"spellcheck"
"SphericalDreams\SphericalDreams.Slave";"NoError, EmulTrap, ClearMem";"Tuneshow IV - Spherical Dreams";"Tuneshow IV - Spherical Dreams";"1990 The Acoustic Revolution";"0";"S\SphericalDreams_v1.0_AcousticRevolution.lha";"SphericalDreams";"SphericalDreams";"0";"whdload";"524288";"920208";"SphericalDreams";"OCS/ECS";"";"";"";"";"";"spherical dreams tuneshow 4 the acoustic revolution";"Exact";"100";"SphericalDreams";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SphericalDreams.png";"sphericaldreams"
"Sploosh15Pond\Sploosh15Pond.Slave";"NoError, EmulTrap, ClearMem";"Sploosh 1.5 - Pond ? 1994 Anthrox.";"Sploosh 1.5 - Pond";"1994 Anthrox";"524288";"S\Sploosh15Pond_v1.0_Anthrox.lha";"Sploosh15Pond";"Sploosh15Pond";"0";"whdload";"524288";"1821281";"Sploosh15Pond";"OCS/ECS";"";"";"";"";"";"sploosh 15 pond 1 5 anthrox";"Exact";"100";"Sploosh15Pond";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Sploosh15Pond.png";"sploosh15pond"
"Sploosh\Sploosh.Slave";"NoError, EmulTrap, ClearMem";"Sploosh ? 1993 Anthrox.";"Sploosh";"1993 Anthrox";"524288";"S\Sploosh_v1.0_Anthrox.lha";"Sploosh";"Sploosh";"0";"whdload";"524288";"2724598";"Sploosh";"OCS/ECS";"";"";"";"";"";"sploosh anthrox";"Exact";"100";"Sploosh";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Sploosh.png";"sploosh"
"SpringMelodies\SpringMelodies.slave";"Disk, NoError";"Spring Melodies ? 1992 Anarchy (2 disks)";"Spring Melodies";"1992 Anarchy";"4096";"S\SpringMelodies_v1.0_Anarchy.lha";"SpringMelodies";"SpringMelodies";"0";"whdload";"1048576";"1813438";"SpringMelodies";"OCS/ECS";"";"";"";"";"";"spring melodies anarchy";"Exact";"100";"SpringMelodies";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SpringMelodies.png";"springmelodies"
"Stag1\Stag1.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag1_v1.1_BnK.lha";"Stag1";"Stag1";"0";"whdload";"524288";"926758";"Stag1";"OCS/ECS";"";"";"";"";"";"stag 1 bnk team";"Exact";"100";"Stag1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stag1.png";"stag1"
"Stag2\Stag2.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag2_v1.1_BnK.lha";"Stag2";"Stag2";"0";"whdload";"524288";"926758";"Stag2";"OCS/ECS";"";"";"";"";"";"stag 2 bnk team";"Exact";"100";"Stag2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stag2.png";"stag2"
"Stag3\Stag3.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag3_v1.1_BnK.lha";"Stag3";"Stag3";"0";"whdload";"524288";"926758";"Stag3";"OCS/ECS";"";"";"";"";"";"stag 3 bnk team";"Exact";"100";"Stag3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stag3.png";"stag3"
"Stag4\Stag4.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag4_v1.1_BnK.lha";"Stag4";"Stag4";"0";"whdload";"524288";"926758";"Stag4";"OCS/ECS";"";"";"";"";"";"stag 4 bnk team";"Exact";"100";"Stag4";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stag4.png";"stag4"
"Stag5\Stag5.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag5_v1.1_BnK.lha";"Stag5";"Stag5";"0";"whdload";"524288";"926758";"Stag5";"OCS/ECS";"";"";"";"";"";"stag 5 bnk team";"Exact";"100";"Stag5";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stag5.png";"stag5"
"Stag6\Stag6.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag6_v1.1_BnK.lha";"Stag6";"Stag6";"0";"whdload";"524288";"926758";"Stag6";"OCS/ECS";"";"";"";"";"";"stag 6 bnk team";"Exact";"100";"Stag6";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stag6.png";"stag6"
"StagExtra\StagExtra.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\StagExtra_v1.1_BnK.lha";"StagExtra";"StagExtra";"0";"whdload";"524288";"926762";"StagExtra";"OCS/ECS";"";"";"";"";"";"stag extra bnk team";"Exact";"100";"StagExtra";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StagExtra.png";"stagextra"
"StagSeries\StagSeries.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\StagSeries_v1.1_BnK.lha";"StagSeries";"StagSeries";"0";"whdload";"524288";"6468605";"StagSeries";"OCS/ECS";"";"";"";"";"";"stag 1 bnk team";"Exact";"100";"StagSeries";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StagSeries.png";"stagseries"
"Starlight\Starlight.Slave";"NoError, ClearMem";"Starlight ? 1993 Mystic & TRSI.";"Starlight";"1993 Mystic & TRSI";"524288";"S\Starlight_v1.0_Mystic&TRSI.lha";"Starlight";"Starlight";"0";"whdload";"524288";"1826470";"Starlight";"OCS/ECS";"";"";"";"";"";"starlight mystic trsi";"Exact";"100";"Starlight";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Starlight.png";"starlight"
"Stateline\Stateline.Slave";"NoError, EmulTrap, ClearMem";"Stateline ? 1992 Complex.";"Stateline";"1992 Complex";"0";"S\Stateline_v1.0_Complex.lha";"Stateline";"Stateline";"0";"whdload";"524288";"698285";"Stateline";"OCS/ECS";"";"";"";"";"";"stateline complex";"Exact";"100";"Stateline";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Stateline.png";"stateline"
"StateOfTheArt\StateOfTheArt.Slave";"Disk, NoError, EmulTrap";"State of the Art (C) 1992 Spaceballs";"State of the Art";"1992 Spaceballs";"4096";"S\StateOfTheArt_v1.3_Spaceballs.lha";"StateOfTheArt";"StateOfTheArt";"0";"whdload";"1032192";"918926";"StateOfTheArt";"OCS/ECS";"";"";"";"";"";"state of the art spaceballs";"Exact";"100";"StateOfTheArt";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StateOfTheArt.png";"stateoftheart"
"StaticChaos\StaticChaos.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Static Chaos ? 1992 The Silents";"Static Chaos";"1992 The Silents";"524288";"S\StaticChaos_v1.1_Silents.lha";"StaticChaos";"StaticChaos";"0";"whdload";"524288";"463405";"StaticChaos";"OCS/ECS";"";"";"";"";"";"static chaos the silents";"Exact";"100";"StaticChaos";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StaticChaos.png";"staticchaos"
"StatusQuoFast\StatusQuoFast.Slave";"Disk";"Status Quo from Mad Elks (1 disk).";"Status Quo";"Mad Elks";"262144";"S\StatusQuo_v1.0_Fast_MadElks.lha";"StatusQuoFast";"StatusQuoFast";"0";"whdload";"524288";"908204";"StatusQuo";"OCS/ECS";"";"Fast";"";"";"";"status quo fast mad elks";"Exact";"100";"StatusQuoFast";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StatusQuoFast.png";"statusquofast"
"StatusQuo\StatusQuo.Slave";"Disk";"Status Quo from Mad Elks (1 disk).";"Status Quo";"Mad Elks";"0";"S\StatusQuo_v1.0_MadElks.lha";"StatusQuo";"StatusQuo";"0";"whdload";"524288";"908128";"StatusQuo";"OCS/ECS";"";"";"";"";"";"status quo mad elks";"Exact";"100";"StatusQuo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StatusQuo.png";"statusquo"
"StereoSounds\StereoSounds.Slave";"NoError, EmulTrap, ClearMem";"Stereo Sounds ? 1991 Eon.";"Stereo Sounds";"1991 Eon";"0";"S\StereoSounds_v1.0_Eon.lha";"StereoSounds";"StereoSounds";"0";"whdload";"524288";"920805";"StereoSounds";"OCS/ECS";"";"";"";"";"";"stereo sounds eon";"Exact";"100";"StereoSounds";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StereoSounds.png";"stereosounds"
"SteveVizard\SteveVizard.Slave";"NoError, EmulTrap, ClearMem";"Steve Vizard ? 1990 Decay.";"Steve Vizard";"1990 Decay";"1048576";"S\SteveVizard_v1.0_Decay.lha";"SteveVizard";"SteveVizard";"0";"whdload";"524288";"693662";"SteveVizard";"OCS/ECS";"";"";"";"";"";"steve vizard decay";"Exact";"100";"SteveVizard";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SteveVizard.png";"stevevizard"
"StopFascism\StopFascism.Slave";"NoError, ClearMem";"Stop Fascism ? 1993 Alcatraz & Interactive";"Stop Fascism";"1993 Alcatraz & Interactive";"589824";"S\StopFacism_v1.0_Alcatraz.lha";"StopFascism";"StopFascism";"0";"whdload";"393216";"567323";"StopFascism";"OCS/ECS";"";"";"";"";"";"stop fascism alcatraz interactive";"Exact";"100";"StopFascism";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StopFascism.png";"stopfascism"
"StrangeMusic1\StrangeMusic1.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #1 ? 1991 Strange.";"Strange Music #1";"1991 Strange";"0";"S\StrangeMusic1_v1.0_Strange.lha";"StrangeMusic1";"StrangeMusic1";"0";"whdload";"524288";"919741";"StrangeMusic1";"OCS/ECS";"";"";"";"";"";"strange music 1";"Exact";"100";"StrangeMusic1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StrangeMusic1.png";"strangemusic1"
"StrangeMusic2\StrangeMusic2.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #2 ? 1991 Strange.";"Strange Music #2";"1991 Strange";"0";"S\StrangeMusic2_v1.0_Strange.lha";"StrangeMusic2";"StrangeMusic2";"0";"whdload";"524288";"919712";"StrangeMusic2";"OCS/ECS";"";"";"";"";"";"strange music 2";"Exact";"100";"StrangeMusic2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StrangeMusic2.png";"strangemusic2"
"StrangeMusic3\StrangeMusic3.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #3 ? 1991 Strange.";"Strange Music #3";"1991 Strange";"0";"S\StrangeMusic3_v1.0_Strange.lha";"StrangeMusic3";"StrangeMusic3";"0";"whdload";"524288";"919819";"StrangeMusic3";"OCS/ECS";"";"";"";"";"";"strange music 3";"Exact";"100";"StrangeMusic3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\StrangeMusic3.png";"strangemusic3"
"SubliminalVision\SubliminalVision.Slave";"NoError, EmulTrap, ClearMem";"Subliminal Vision ? 1991 Bass.";"Subliminal Vision";"1991 Bass";"0";"S\SubliminalVision_v1.0_Bass.lha";"SubliminalVision";"SubliminalVision";"0";"whdload";"524288";"919364";"SubliminalVision";"OCS/ECS";"";"";"";"";"";"subliminal vision bass";"Exact";"100";"SubliminalVision";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SubliminalVision.png";"subliminalvision"
"Substance\Substance.Slave";"Disk, NoError, EmulTrap";"Substance, ?1991 Quartex";"- Substance -";"1991 Alliance Design / Quartex";"0";"S\Substance_v1.0_Quartex.lha";"Substance";"Substance";"0";"whdload";"1048576";"373450";"Substance";"OCS/ECS";"";"";"";"";"";"substance alliance design quartex";"Exact";"100";"Substance";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Substance.png";"substance"
"SubtleShades\SubtleShades.Slave";"NoError, EmulTrap";"Subtle Shades ? 1993 Nuance - 1 disk";"Subtle Shades";"1993 Nuance";"905216";"S\SubtleShades_v1.1_Nuance.lha";"SubtleShades";"SubtleShades";"0";"whdload";"1048576";"919610";"SubtleShades";"OCS/ECS";"";"";"";"";"";"subtle shades nuance";"Exact";"100";"SubtleShades";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SubtleShades.png";"subtleshades"
"SumeaAGA\SumeaAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Sumea ? 1996 Virtual Dreams";"Sumea";"1996 Virtual Dreams";"3407872";"S\Sumea_v1.0_Fairlight&VirtualDreams_AGA.lha";"SumeaAGA";"SumeaAGA";"0";"whdload";"786432";"3343240";"Sumea";"AGA";"";"";"";"";"";"sumea aga virtual dreams";"Exact";"100";"SumeaAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SumeaAGA.png";"sumeaaga"
"SunsetGlow\SunsetGlow.Slave";"NoError, EmulTrap, ClearMem";"Sunset Glow ? 1988 Thrust.";"Sunset Glow";"1988 Thrust";"0";"S\SunsetGlow_v1.0_Thrust.lha";"SunsetGlow";"SunsetGlow";"0";"whdload";"524288";"125223";"SunsetGlow";"OCS/ECS";"";"";"";"";"";"sunset glow thrust";"Exact";"100";"SunsetGlow";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SunsetGlow.png";"sunsetglow"
"SunTracker2\SunTracker2.Slave";"NoError, EmulTrap, ClearMem";"Sun Tracker 2 ? 1990 Analog, Powerlords, Demons.";"Sun Tracker 2";"1990 Analog, Powerlords, Demons";"0";"S\SunTracker2_v1.0_Analog&Powerlords&Demons.lha";"SunTracker2";"SunTracker2";"0";"whdload";"524288";"921835";"SunTracker2";"OCS/ECS";"";"";"";"";"";"sun tracker 2 analog powerlords demons";"Exact";"100";"SunTracker2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SunTracker2.png";"suntracker2"
"SunAGA\SunAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Sun ? 1996 TRSI";"Sun";"1996 TRSI";"4096";"S\Sun_v1.0_TRSI_AGA.lha";"SunAGA";"SunAGA";"0";"whdload";"1232896";"1730384";"Sun";"AGA";"";"";"";"";"";"sun aga trsi";"Exact";"100";"SunAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SunAGA.png";"sunaga"
"SweetMusic\SweetMusic.slave";"NoError, EmulTrap, ClearMem";"Sweet Music ? 1990 Crusaders.";"Sweet Music";"1990 Crusaders";"0";"S\SweetMusic_v1.1_Crusaders.lha";"SweetMusic";"SweetMusic";"0";"whdload";"524288";"917621";"SweetMusic";"OCS/ECS";"";"";"";"";"";"sweet music crusaders";"Exact";"100";"SweetMusic";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SweetMusic.png";"sweetmusic"
"SweetRevenge\SweetRevenge.Slave";"NoError, EmulTrap";"Sweet Revenge (c) 1992 Decay - 1 disk.";"Sweet Revenge";"1992 Decay";"4096";"S\SweetRevenge_v1.0_Decay.lha";"SweetRevenge";"SweetRevenge";"0";"whdload";"933888";"951037";"SweetRevenge";"OCS/ECS";"";"";"";"";"";"sweet revenge decay";"Exact";"100";"SweetRevenge";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SweetRevenge.png";"sweetrevenge"
"SwelteringForest\SwelteringForest.Slave";"Disk, NoError, EmulTrap";"Sweltering Forest ? 1993/94 Apocalypse Bay - 1 disk";"Sweltering Forest";"1993/94 Apocalypse Bay ";"434176";"S\SwelteringForest_v1.0_ApocalypseBay.lha";"SwelteringForest";"SwelteringForest";"0";"whdload";"524288";"916291";"SwelteringForest";"OCS/ECS";"";"";"";"";"";"sweltering forest apocalypse bay";"Exact";"100";"SwelteringForest";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SwelteringForest.png";"swelteringforest"
"SwitchbackAGA\SwitchbackAGA.Slave";"NoError, EmulTrap, ReqAGA";"Switchback ? 1994 Rebels.";"Switchback";"1994 Rebels";"1507328";"S\Switchback_v1.2_Rebels_AGA.lha";"SwitchbackAGA";"SwitchbackAGA";"0";"whdload";"1572864";"2391229";"Switchback";"AGA";"";"";"";"";"";"switchback aga rebels";"Exact";"100";"SwitchbackAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SwitchbackAGA.png";"switchbackaga"
"SynthesisNetworkAGA\SynthesisNetworkAGA.slave";"NoError, Req68020, ReqAGA, EmulPriv, Examine";"Synthesis ? 1998 Network.";"Synthesis";"1998 Network";"8912896";"S\Synthesis_v1.0_Network_AGA.lha";"SynthesisNetworkAGA";"SynthesisNetworkAGA";"0";"whdload";"2093056";"6860518";"SynthesisNetwork";"AGA";"";"";"";"";"";"synthesis network aga";"Exact";"100";"SynthesisNetworkAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SynthesisNetworkAGA.png";"synthesisnetworkaga"
"Synthesis\Synthesis.Slave";"NoError, EmulTrap, ClearMem";"Synthesis ? 1990 Underground";"Synthesis";"1990 Underground";"4096";"S\Synthesis_v1.0_Underground.lha";"Synthesis";"Synthesis";"0";"whdload";"524288";"134966";"Synthesis";"OCS/ECS";"";"";"";"";"";"synthesis";"Exact";"100";"Synthesis";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Synthesis.png";"synthesis"
"SyntheticPower\SyntheticPower.Slave";"NoError, EmulTrap, ClearMem";"Synthetic Power ? 1990 Cave.";"Synthetic Power";"1990 Cave";"0";"S\SyntheticPower_v1.0_Cave.lha";"SyntheticPower";"SyntheticPower";"0";"whdload";"524288";"317331";"SyntheticPower";"OCS/ECS";"";"";"";"";"";"synthetic power cave";"Exact";"100";"SyntheticPower";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SyntheticPower.png";"syntheticpower"
"SyntheticVibes\SyntheticVibes.Slave";"NoError, EmulTrap, ClearMem";"Synthetic Vibes 1991 Quartz.";"Synthetic Vibes";"1991 Quartz";"0";"S\SyntheticVibes_v1.0_Quartz.lha";"SyntheticVibes";"SyntheticVibes";"0";"whdload";"524288";"870197";"SyntheticVibes";"OCS/ECS";"";"";"";"";"";"synthetic vibes quartz";"Exact";"100";"SyntheticVibes";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\SyntheticVibes.png";"syntheticvibes"
