ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
Rampart_v1.0.zip;Rampart\Rampart.Slave;Rampart_v1.0.zip_Rampart.Slave.txt;Rampart;1992 Domark;772;10;NoError, EmulTrap, ClearMem;401408;0;5f;458752
RanX_v1.4.zip;RanX\RanX.Slave;RanX_v1.4.zip_RanX.Slave.txt;RanX;Albin Michel/Legend Software;676;14;Disk, NoError, EmulTrap;655360;0;59;0
RanX_v1.4_De.zip;RanXDe\RanXDe.Slave;RanX_v1.4_De.zip_RanXDe.Slave.txt;RanX;Albin Michel/Legend Software;676;14;Disk, NoError, EmulTrap;655360;0;59;0
RanX_v1.4_Fr_1637.zip;RanXFr\RanXFr.Slave;RanX_v1.4_Fr_1637.zip_RanXFr.Slave.txt;RanX;Albin Michel/Legend Software;676;14;Disk, NoError, EmulTrap;655360;0;59;0
RatTrap_v1.0.zip;RatTrap\RatTrap.Slave;RatTrap_v1.0.zip_RatTrap.Slave.txt;Rat Trap;1991 Audiogenic;1448;10;NoError, EmulTrap;524288;0;54;0
RBI2Baseball_v1.2_2116.zip;RBI2Baseball\RBI2Baseball.Slave;RBI2Baseball_v1.2_2116.zip_RBI2Baseball.Slave.txt;RBI 2 Baseball;1991 Domark;1664;10;NoError, EmulTrap;524288;0;59;0
RealGhostbusters_v1.0_0198.zip;RealGhostbusters\RealGhostbusters.Slave;RealGhostbusters_v1.0_0198.zip_RealGhostbusters.Slave.txt;The Real Ghostbusters;1988 Activision;920;10;NoError, EmulTrap;524288;0;59;4096
RealmsOfArkania_v1.2_0616.zip;RealmsOfArkania\RealmsOfArkania.Slave;RealmsOfArkania_v1.2_0616.zip_RealmsOfArkania.Slave.txt;Realms Of Arkania/Das Schwarze Auge;1992 Fantasy;5452;16;NoError, EmulPriv, Examine;1048576;0;5d;1048576
Realms_v1.3_1497.zip;Realms\Realms.Slave;Realms_v1.3_1497.zip_Realms.Slave.txt;;;772;9;Disk, NoError, EmulTrap, EmulTrapV;524288;58;59;0
RealPopeye_v1.1.zip;RealPopeye\RealPopeye.Slave;RealPopeye_v1.1.zip_RealPopeye.Slave.txt;The Real Popeye;1993 Bignonia;564;15;NoError, EmulTrap, NoKbd;524288;0;59;4096
Rebellion_v1.0.lha;Rebellion\Rebellion.slave;Rebellion_v1.0.lha_Rebellion.slave.txt;Rebellion;1992 Fun Factory;944;17;NoError, EmulTrap, ClearMem;524288;58;59;0
RedBaron_v2.1_1595.zip;RedBaron\RedBaron.slave;RedBaron_v2.1_1595.zip_RedBaron.slave.txt;Red Baron;1992 Dynamix;4936;16;NoError, EmulPriv, Examine;524288;0;5d;786432
RedBaron_v2.1_De_2068.zip;RedBaronDe\RedBaronDe.slave;RedBaron_v2.1_De_2068.zip_RedBaronDe.slave.txt;Red Baron;1992 Dynamix;4936;16;NoError, EmulPriv, Examine;524288;0;5d;786432
RedHeat_v1.0.zip;RedHeat\RedHeat.slave;RedHeat_v1.0.zip_RedHeat.slave.txt;Red Heat;1989 Ocean;600;10;Disk, NoError, EmulTrap;524288;58;59;0
RedLightning_v1.0.zip;RedLightning\RedLightning.slave;RedLightning_v1.0.zip_RedLightning.slave.txt;Red Lightning;1989 S.S.I.;4432;15;NoError, EmulPriv, Examine;524288;0;5d;786432
RedStormRising_v1.0_1603.zip;RedStormRising\RedStormRising.Slave;RedStormRising_v1.0_1603.zip_RedStormRising.Slave.txt;Red Storm Rising;1992 Microprose;4504;16;NoError, EmulPriv, Examine;524288;0;5d;786432
RedZone_v2.0.zip;RedZone\RedZone.Slave;RedZone_v2.0.zip_RedZone.Slave.txt;Red Zone;1992 Psygnosis;2492;13;NoError, EmulTrap, ClearMem;1048576;0;5d;0
Reflexity_v1.0.zip;Reflexity\Reflexity.Slave;Reflexity_v1.0.zip_Reflexity.Slave.txt;;;716;9;NoError, EmulTrap;524288;0;59;0
Renaissance_v1.01_2415.zip;Renaissance\Renaissance.Slave;Renaissance_v1.01_2415.zip_Renaissance.Slave.txt;Renaissance / Classic 4;1990 Impressions;5264;16;EmulPriv, ClearMem, Examine;524288;0;59;262144
Renegade3_v1.0.zip;Renegade3\Renegade3.Slave;Renegade3_v1.0.zip_Renegade3.Slave.txt;Renegade III;Adam MASTROMARINO & Joseph LEWIS;2104;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
Renegades_v1.0.zip;Renegades\Renegades.Slave;Renegades_v1.0.zip_Renegades.Slave.txt;-= Renegades =-;1991 Infernal Byte Systems;644;10;Disk, NoError;524288;0;59;0
Renegades_v1.0.zip;Renegades\RenegadesEditor.Slave;Renegades_v1.0.zip_RenegadesEditor.Slave.txt;-= Renegades Editor =-;1991 Infernal Byte Systems;564;10;Disk, NoError;524288;0;59;0
Renegade_v1.2.zip;Renegade\Renegade.slave;Renegade_v1.2.zip_Renegade.slave.txt;;;404;8;NoError;524288;0;59;0
Resolution101_v1.0.zip;Resolution101\Resolution101.Slave;Resolution101_v1.0.zip_Resolution101.Slave.txt;;;580;9;Disk, NoError, EmulTrap;524288;0;5a;0
ReturnOfTheJedi_v1.1_2153.zip;ReturnOfTheJedi\ReturnOfTheJedi.slave;ReturnOfTheJedi_v1.1_2153.zip_ReturnOfTheJedi.slave.txt;Return of the Jedi;1989 Domark;460;15;NoError, EmulTrap;524288;0;59;0
ReturnOfTheJedi_v1.2_2153.zip;ReturnOfTheJedi\ReturnOfTheJedi.slave;ReturnOfTheJedi_v1.2_2153.zip_ReturnOfTheJedi.slave.txt;Return of the Jedi;1989 Domark;844;15;NoError, EmulTrap;524288;0;59;0
ReturnToAtlantis_v1.0_0717.zip;ReturnToAtlantis\ReturnToAtlantis.Slave;ReturnToAtlantis_v1.0_0717.zip_ReturnToAtlantis.Slave.txt;Return To Atlantis;1988 Electronic Arts;4624;16;NoError, EmulPriv, Examine;524288;0;5d;786432
ReturnToGenesis_v1.0.zip;ReturnToGenesis\ReturnToGenesis.Slave;ReturnToGenesis_v1.0.zip_ReturnToGenesis.Slave.txt;Return To Genesis;1988 Firebird;1260;10;NoError, EmulTrap;524288;0;59;0
Reunion_v1.0.zip;Reunion\Reunion.Slave;Reunion_v1.0.zip_Reunion.Slave.txt;Reunion (ECS);1994 Grandslam;1844;15;NoError, ClearMem, Examine;458752;0;59;528384
Reunion_v1.0_AGA.zip;ReunionAGA\ReunionAGA.Slave;Reunion_v1.0_AGA.zip_ReunionAGA.Slave.txt;Reunion (AGA);1994 Grandslam;1772;15;NoError, Req68020, ReqAGA, ClearMem, Examine;921600;0;59;659456
Reunion_v1.0_AGA_De_0568.zip;ReunionAGADe\ReunionAGADe.Slave;Reunion_v1.0_AGA_De_0568.zip_ReunionAGADe.Slave.txt;Reunion (AGA);1994 Grandslam;1772;15;NoError, Req68020, ReqAGA, ClearMem, Examine;921600;0;59;659456
Reunion_v1.0_De_0569.zip;ReunionDe\ReunionDe.Slave;Reunion_v1.0_De_0569.zip_ReunionDe.Slave.txt;Reunion (ECS);1994 Grandslam;1844;15;NoError, ClearMem, Examine;458752;0;59;528384
Revelation_v1.1_1903.zip;Revelation\Revelation.Slave;Revelation_v1.1_1903.zip_Revelation.Slave.txt;Revelation;1991 Krisalis;476;10;NoError, EmulTrap;528384;0;59;0
RevengeOfDefender_v1.0.zip;RevengeOfDefender\RevengeOfDefender.slave;RevengeOfDefender_v1.0.zip_RevengeOfDefender.slave.txt;;;820;4;Disk, NoError;524288;58;59;
RevengeOfTheMutantCamels_v1.0.zip;RevengeOfMutantCamels\RevengeOfMutantCamels.Slave;RevengeOfTheMutantCamels_v1.0.zip_RevengeOfMutantCamels.Slave.txt;Revenge of the Mutant Camels;1991 Jeff Minter;288;10;NoError;524288;0;5d;0
RevengeOfTheMutantCamels_v1.0_NTSC.zip;RevengeOfMutantCamelsNTSC\RevengeOfMutantCamelsNTSC.Slave;RevengeOfTheMutantCamels_v1.0_NTSC.zip_RevengeOfMutantCamelsNTSC.Slave.txt;Revenge of the Mutant Camels;1991 Jeff Minter;288;10;NoError;524288;0;5d;0
RickDangerous25_v1.2.zip;RickDangerous25\RickDangerous25.Slave;RickDangerous25_v1.2.zip_RickDangerous25.Slave.txt;Rick Dangerous 2;1990 Core Design;996;13;NoError, EmulTrap;524288;0;59;0
RickDangerous2_v1.0_0570.zip;RickDangerous2\RickDangerous2.Slave;RickDangerous2_v1.0_0570.zip_RickDangerous2.Slave.txt;Rick Dangerous 2;1990 Core Design;524;10;Disk, NoError, NoDivZero;524288;0;59;0
RickDangerous2_v1.2_0570.zip;RickDangerous2\RickDangerous2.slave;RickDangerous2_v1.2_0570.zip_RickDangerous2.slave.txt;Rick Dangerous 2;1990 Core Design;996;13;NoError, EmulTrap;524288;0;59;0
RickDangerous_v1.2_0776.zip;RickDangerous\RickDangerous.Slave;RickDangerous_v1.2_0776.zip_RickDangerous.Slave.txt;Rick Dangerous;1990 Core Design;636;16;NoError, ClearMem;524288;0;59;0
Ringside_v1.0_1611.zip;Ringside\Ringside.Slave;Ringside_v1.0_1611.zip_Ringside.Slave.txt;Ring Side Boxing;1989 Microdeal.;2820;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
RingsOfMedusaGold_v1.0_De.zip;RingsOfMedusaGoldDe\RingsOfMedusaGoldDe.Slave;RingsOfMedusaGold_v1.0_De.zip_RingsOfMedusaGoldDe.Slave.txt;Rings of Medusa Gold;1994 Starbyte;748;15;NoError, ClearMem;458752;0;5d;327680
RingsOfMedusa_v1.0.zip;RingsOfMedusa\RingsOfMedusa.Slave;RingsOfMedusa_v1.0.zip_RingsOfMedusa.Slave.txt;Rings Of Medusa;1989 Starbyte;4256;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;524288
RingsOfMedusa_v1.0_De.zip;RingsOfMedusaDe\RingsOfMedusaDe.Slave;RingsOfMedusa_v1.0_De.zip_RingsOfMedusaDe.Slave.txt;Rings Of Medusa;1989 Starbyte;4256;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;524288
RingsOfMedusa_v1.1_2827.zip;RingsOfMedusa\RingsOfMedusa.Slave;RingsOfMedusa_v1.1_2827.zip_RingsOfMedusa.Slave.txt;Rings Of Medusa;1989 Starbyte;4460;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;524288
RingsOfMedusa_v1.1_De_2824.zip;RingsOfMedusaDe\RingsOfMedusaDe.Slave;RingsOfMedusa_v1.1_De_2824.zip_RingsOfMedusaDe.Slave.txt;Rings Of Medusa;1989 Starbyte;4460;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;524288
RingsOfMedusa_v1.1_Fr.zip;RingsOfMedusaFr\RingsOfMedusaFr.Slave;RingsOfMedusa_v1.1_Fr.zip_RingsOfMedusaFr.Slave.txt;Rings Of Medusa;1989 Starbyte;4460;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;524288
RiseOfTheDragon_v1.1_1793.zip;RiseOfTheDragon\RiseOfTheDragon.Slave;RiseOfTheDragon_v1.1_1793.zip_RiseOfTheDragon.Slave.txt;Rise Of The Dragon;1992 Dynamix;4840;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
RiseOfTheDragon_v1.1_De.zip;RiseOfTheDragonDe\RiseOfTheDragonDe.Slave;RiseOfTheDragon_v1.1_De.zip_RiseOfTheDragonDe.Slave.txt;Rise Of The Dragon;1992 Dynamix;4840;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
RiseOfTheRobots_v1.2_AGA_1763.zip;RiseOfTheRobotsAGA\RiseOfTheRobotsAGA.slave;RiseOfTheRobots_v1.2_AGA_1763.zip_RiseOfTheRobotsAGA.slave.txt;Rise Of The Robots;1993 Mirage;4160;16;NoError, Req68020, EmulPriv, Examine;1835008;0;5d;1048576
RiseOfTheRobots_v1.2_CD32.zip;RiseOfTheRobotsCD32\RiseOfTheRobotsCD32.Slave;RiseOfTheRobots_v1.2_CD32.zip_RiseOfTheRobotsCD32.Slave.txt;Rise Of The Robots CD??;1994 Mirage;7384;16;NoError, Req68020, EmulPriv, Examine;2093056;0;5d;1048576
RiskyWoods_v1.0_0571.zip;RiskyWoods\RiskyWoods.Slave;RiskyWoods_v1.0_0571.zip_RiskyWoods.Slave.txt;Risky Woods;1992 Dinamic;440;10;NoError, EmulTrap;524288;0;0;0
Risk_v1.0_1125.zip;Risk\Risk.Slave;Risk_v1.0_1125.zip_Risk.Slave.txt;Risk;1989 Virgin;4292;15;NoError, EmulPriv, Examine;524288;0;59;786432
RoadBlasters_v1.1_0718.zip;RoadBlasters\RoadBlasters.Slave;RoadBlasters_v1.1_0718.zip_RoadBlasters.Slave.txt;Road Blasters;1988 US Gold;1020;11;NoError, EmulTrap;524288;0;59;0
RoadBlasters_v1.1_Cracked.zip;RoadBlastersCracked\RoadBlastersCracked.Slave;RoadBlasters_v1.1_Cracked.zip_RoadBlastersCracked.Slave.txt;Road Blasters;1988 US Gold;1020;11;NoError, EmulTrap;524288;0;59;0
Roadkill_v2.1b_AGA_1108.zip;RoadkillAGA\RoadkillAGA.Slave;Roadkill_v2.1b_AGA_1108.zip_RoadkillAGA.Slave.txt;RoadKill AGA/CD??;1993 Vision;5032;16;NoError, Req68020, ReqAGA, EmulPriv, Examine;2093056;0;5d;1572864
Roadkill_v2.1b_CD32.zip;RoadkillCD32\RoadKillCD32.Slave;Roadkill_v2.1b_CD32.zip_RoadKillCD32.Slave.txt;RoadKill AGA/CD??;1993 Vision;5032;16;NoError, Req68020, ReqAGA, EmulPriv, Examine;2093056;0;5d;1572864
Roadkill_v2.1b_CD32_NoIntro.zip;RoadkillCD32NoIntro\RoadKillCD32NoIntro.Slave;Roadkill_v2.1b_CD32_NoIntro.zip_RoadKillCD32NoIntro.Slave.txt;RoadKill AGA/CD??;1993 Vision;5032;16;NoError, Req68020, ReqAGA, EmulPriv, Examine;2093056;0;5d;1572864
RoadRash_v1.4_1313.zip;RoadRash\RoadRash.Slave;RoadRash_v1.4_1313.zip_RoadRash.Slave.txt;Road Rash;1992 Electronic Arts;1092;11;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
RoadwarEuropa_v1.0_2510.zip;RoadwarEuropa\RoadwarEuropa.Slave;RoadwarEuropa_v1.0_2510.zip_RoadwarEuropa.Slave.txt;Roadwar Europa;1987 SSI;4124;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
RoadWars_v0.1_Arcadia.zip;RoadWarsArcadia\RoadWarsArcadia.Slave;RoadWars_v0.1_Arcadia.zip_RoadWarsArcadia.Slave.txt;RoadWars (Arcadia);1988 Arcadia Systems;7584;16;NoError, EmulTrap, EmulPriv;524288;0;59;933888
RoadWars_v1.1_0142.zip;RoadWars\RoadWars.Slave;RoadWars_v1.1_0142.zip_RoadWars.Slave.txt;Road Wars;1988 Arcadia Systems Inc.;1116;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
RobinHoodLegendQuest_v1.0.zip;RobinHoodLegendQuest\RobinHoodLegendQuest.slave;RobinHoodLegendQuest_v1.0.zip_RobinHoodLegendQuest.slave.txt;Robin Hood: Legend Quest;1992 Code Masters;712;10;NoError, EmulTrap;524288;0;59;0
RobinsonsRequiem_v1.1.zip;RobinsonsRequiem\RobinsonsRequiem.Slave;RobinsonsRequiem_v1.1.zip_RobinsonsRequiem.Slave.txt;Robinson Requiem ECS;Silmarils;4392;16;NoError, EmulPriv, Examine;1048576;0;59;393216
RobinsonsRequiem_v1.1_AGA_1866.zip;RobinsonsRequiemAGA\RobinsonsRequiemAGA.Slave;RobinsonsRequiem_v1.1_AGA_1866.zip_RobinsonsRequiemAGA.Slave.txt;Robinson Requiem AGA;Silmarils;5076;16;NoError, Req68020, EmulPriv, Examine;2097152;0;59;655360
RoboCop2_v1.2_1220.zip;RoboCop2\RoboCop2.Slave;RoboCop2_v1.2_1220.zip_RoboCop2.Slave.txt;RoboCop 2;1990 Special FX, Ocean;1356;10;NoError;524288;0;45;0
RoboCop3_v1.3_0979.zip;RoboCop3\RoboCop3.slave;RoboCop3_v1.3_0979.zip_RoboCop3.slave.txt;RoboCop 3;1992 Ocean;1068;10;Disk, NoError, EmulTrap, NoDivZero;1048576;0;59;0
RoboCop3_v1.3_NTSC_0978.zip;RoboCop3NTSC\RoboCop3NTSC.slave;RoboCop3_v1.3_NTSC_0978.zip_RoboCop3NTSC.slave.txt;RoboCop 3;1992 Ocean;1068;10;Disk, NoError, EmulTrap, NoDivZero;1048576;0;59;0
RoboCop_v1.1_2066.zip;RoboCop\RoboCop.slave;RoboCop_v1.1_2066.zip_RoboCop.slave.txt;;;856;5;Disk, NoError, EmulTrap;524288;58;59;
RoboCop_v1.2_2066.zip;RoboCop\RoboCop.Slave;RoboCop_v1.2_2066.zip_RoboCop.Slave.txt;RoboCop;1989 Ocean;1460;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
RoboSport_v1.0_2592.zip;RoboSport\RoboSport.Slave;RoboSport_v1.0_2592.zip_RoboSport.Slave.txt;RoboSport;1991 Ocean - Maxis;4388;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
Roboter_v1.0_De.zip;Roboter\Roboter.Slave;Roboter_v1.0_De.zip_Roboter.Slave.txt;Roboter;1989 Werner;4204;16;NoError, EmulPriv, Examine;1048576;0;59;262144
Robotnic_v1.0_2161.zip;Robotnic\Robotnic.Slave;Robotnic_v1.0_2161.zip_Robotnic.Slave.txt;Robotnic;1991 Softlight;840;14;NoError, ClearMem;524288;0;59;4096
RockChallenge_v1.0.zip;RockChallenge\RockChallenge.slave;RockChallenge_v1.0.zip_RockChallenge.slave.txt;Rock Challenge;1988 Readysoft;4644;16;NoError, EmulPriv, Examine;524288;0;59;786432
RocketRanger_v1.4_1641.zip;RocketRanger\RocketRanger.slave;RocketRanger_v1.4_1641.zip_RocketRanger.slave.txt;Rocket Ranger;1987-1990 Cinemaware;2388;16;NoError, EmulPriv, Examine;524288;0;5d;786432
RocketRanger_v1.4_Censored_1533.zip;RocketRangerCensored\RocketRangerCensored.slave;RocketRanger_v1.4_Censored_1533.zip_RocketRangerCensored.slave.txt;Rocket Ranger;1987-1990 Cinemaware;2388;16;NoError, EmulPriv, Examine;524288;0;5d;786432
RocketRanger_v1.5b_1641.zip;RocketRanger\RocketRanger.Slave;RocketRanger_v1.5b_1641.zip_RocketRanger.Slave.txt;Rocket Ranger;1987-1990 Cinemaware;2480;16;NoError, EmulPriv, Examine;524288;0;5d;786432
RocketRanger_v1.5b_Censored_1533.zip;RocketRangerCensored\RocketRangerCensored.Slave;RocketRanger_v1.5b_Censored_1533.zip_RocketRangerCensored.Slave.txt;Rocket Ranger;1987-1990 Cinemaware;2480;16;NoError, EmulPriv, Examine;524288;0;5d;786432
Rockford_v1.0.zip;Rockford\Rockford.slave;Rockford_v1.0.zip_Rockford.slave.txt;;;1128;6;NoError;524288;58;59;
RockNRoll_v1.11_0801.zip;RockNRoll\RockNRoll.slave;RockNRoll_v1.11_0801.zip_RockNRoll.slave.txt;;;2028;4;Disk, NoError, EmulTrap;1048576;0;5d;
RockNRoll_v2.0_0801.lha;RockNRoll\RockNRoll.Slave;RockNRoll_v2.0_0801.lha_RockNRoll.Slave.txt;Rock;1989 Rainbow Arts;2064;17;Disk, NoError, EmulTrap;1048576;0;5d;0
RockStarAteMyHamster_v0801.1.zip;RockStarAteMyHamster\RockStarAteMyHamster.slave;RockStarAteMyHamster_v0801.1.zip_RockStarAteMyHamster.slave.txt;Rockstar Ate My Hamster!;Codemasters;744;14;NoError, EmulTrap, EmulTrapV;1048576;58;59;0
RockStarNeverTrustRottenTangerines_v1.0_Pl.zip;RockstarNTRT\RockstarNTRT.Slave;RockStarNeverTrustRottenTangerines_v1.0_Pl.zip_RockstarNTRT.Slave.txt;Rockstar: Never Trust Rotten Tangerines;1996 Mirage Media;1344;17;NoError, ClearMem;925696;0;5d;4096
RodLand_v1.4_1509.zip;RodLand\RodLand.Slave;RodLand_v1.4_1509.zip_RodLand.Slave.txt;Rodland;1991 The Sales Curve Ltd.;6576;11;Disk, NoError, EmulTrap;524288;0;5a;0
Rody&Mastico2_v1.0_Fr_2336.zip;Rody&Mastico2Fr\Rody&Mastico2Fr.Slave;Rody&Mastico2_v1.0_Fr_2336.zip_Rody&Mastico2Fr.Slave.txt;Rody & Mastico 2;1990 LANKOR;1456;10;NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem;524288;0;5d;0
Rody&Mastico3_v1.0_Fr_2337.zip;Rody&Mastico3Fr\Rody&Mastico3Fr.Slave;Rody&Mastico3_v1.0_Fr_2337.zip_Rody&Mastico3Fr.Slave.txt;Rody & Mastico 3;1990 LANKOR;1444;10;NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem;524288;0;5d;0
Rody&Mastico4RodyNoel_v1.0_Fr_2334.zip;Rody&Mastico4RodyNoelFr\Rody&Mastico4RodyNoelFr.Slave;Rody&Mastico4RodyNoel_v1.0_Fr_2334.zip_Rody&Mastico4RodyNoelFr.Slave.txt;Rody & Mastico 4/Rody No?l;1990 LANKHOR;1456;10;NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem;524288;0;5d;0
Rody&Mastico5_v1.0_Fr_2335.zip;Rody&Mastico5Fr\Rody&Mastico5Fr.Slave;Rody&Mastico5_v1.0_Fr_2335.zip_Rody&Mastico5Fr.Slave.txt;Rody & Mastico 5;1991 LANKOR;1440;10;NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem;524288;0;5d;0
Rody&Mastico6_v1.0_Fr_2338.zip;Rody&Mastico6Fr\Rody&Mastico6Fr.Slave;Rody&Mastico6_v1.0_Fr_2338.zip_Rody&Mastico6Fr.Slave.txt;Rody & Mastico 6;1991 LANKOR;1452;10;NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem;524288;0;5d;0
Rody&Mastico_v1.0_De_2478.zip;Rody&MasticoDe\Rody&MasticoDe.Slave;Rody&Mastico_v1.0_De_2478.zip_Rody&MasticoDe.Slave.txt;Rody And Mastico;1988 LANKHOR;1404;14;NoError, EmulTrap, EmulPriv;524288;0;59;262144
Rody&Mastico_v1.0_Fr_2424.zip;Rody&MasticoFr\Rody&MasticoFr.Slave;Rody&Mastico_v1.0_Fr_2424.zip_Rody&MasticoFr.Slave.txt;Rody And Mastico;1988 LANKHOR;1404;14;NoError, EmulTrap, EmulPriv;524288;0;59;262144
RogueTrooper_v1.0.zip;RogueTrooper\RogueTrooper.Slave;RogueTrooper_v1.0.zip_RogueTrooper.Slave.txt;Rogue Trooper;1990 Krisalis;780;10;NoError, EmulTrap;524288;0;0;0
RogueTrooper_v1.1.zip;RogueTrooper\RogueTrooper.Slave;RogueTrooper_v1.1.zip_RogueTrooper.Slave.txt;Rogue Trooper;1990 Krisalis;1072;10;NoError, EmulTrap, ClearMem;524288;0;59;0
Roketz_v1.1_AGA.zip;RoketzAGA\RoketzAGA.Slave;Roketz_v1.1_AGA.zip_RoketzAGA.Slave.txt;Roketz;1994-96 The Farm;5092;16;NoError, EmulTrap, Req68020, EmulPriv, Examine;1572864;0;59;1572864
RollerCoasterRumbler_v1.0_0698.zip;RollerCoasterRumbler\RollerCoasterRumbler.Slave;RollerCoasterRumbler_v1.0_0698.zip_RollerCoasterRumbler.Slave.txt;Roller Coaster Rumbler;1989 Tynesoft;796;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
RollingRonny_v1.0.zip;RollingRonny\RollingRonny.Slave;RollingRonny_v1.0.zip_RollingRonny.Slave.txt;Rolling Ronny;1991 Starbyte/Virgin;776;10;NoError;524288;0;5d;532480
RollOrDie_v1.2.zip;RollOrDie\RollOrDie.slave;RollOrDie_v1.2.zip_RollOrDie.slave.txt;Roll or Die;1991 Animators;796;10;NoError, EmulTrap, NoKbd;524288;0;59;0
RomeAD92_v1.2_0780.zip;RomeAD92\RomeAD92.Slave;RomeAD92_v1.2_0780.zip_RomeAD92.Slave.txt;Rome Ad 92;1992 Millennium;6484;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;0
Rotor_v1.1.zip;Rotor\Rotor.slave;Rotor_v1.1.zip_Rotor.slave.txt;Rotor;1989 Arcana;408;10;NoError, EmulTrap;524288;0;59;0
Rotox_v1.0_2496.zip;Rotox\Rotox.slave;Rotox_v1.0_2496.zip_Rotox.slave.txt;Rotox;1990 US Gold;376;10;NoError, EmulTrap, NoDivZero;524288;0;59;0
RoundTheBend_v1.0.zip;RoundTheBend\RoundTheBend.Slave;RoundTheBend_v1.0.zip_RoundTheBend.Slave.txt;Round The Bend;1992 Zeppelin;616;10;NoError, EmulTrap, ClearMem;524288;0;59;0
RType2_v1.1_2065.zip;RType2\RType2.Slave;RType2_v1.1_2065.zip_RType2.Slave.txt;R-Type 2;1989 Activision;664;10;Disk, NoError, EmulTrap;524288;0;59;0
RType_v1.4.1_0940.zip;RType\RType.Slave;RType_v1.4.1_0940.zip_RType.Slave.txt;R-Type;1987 Factor 5;1156;10;NoError, EmulTrap;524288;0;59;0
Rubicon_v1.1_0573.zip;Rubicon\Rubicon.slave;Rubicon_v1.1_0573.zip_Rubicon.slave.txt;Rubicon;1992 21st Century;788;15;Disk, NoError, EmulTrap;1048576;0;59;4096
Ruff&ReddyInTheSpaceAdventure_v1.1.zip;Ruff&ReddySpaceAdventure\Ruff&ReddySpaceAdventure.slave;Ruff&ReddyInTheSpaceAdventure_v1.1.zip_Ruff&ReddySpaceAdventure.slave.txt;Ruff and Reddy;1990 HiTec;356;10;NoError, EmulTrap;524288;0;59;0
Ruffian_v1.1_2411.zip;Ruffian\Ruffian.Slave;Ruffian_v1.1_2411.zip_Ruffian.Slave.txt;Ruffian;1996 Ruffian Software/Moonstruck;1004;10;Disk, NoError;524288;0;59;520192
RuffNTumble_v1.4_0199.zip;RuffNTumble\RuffNTumble.Slave;RuffNTumble_v1.4_0199.zip_RuffNTumble.Slave.txt;Ruff and Tumble;1994 Wonderkind/Renegade;2080;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
RuffNTumble_v2.0_0199.zip;RuffNTumble\RuffNTumble.Slave;RuffNTumble_v2.0_0199.zip_RuffNTumble.Slave.txt;Ruff;1994 Wonderkind/Renegade;2692;10;Disk, NoError, EmulTrap, ClearMem;1048576;0;5d;0
RugbyTheWorldCup_v1.1_0258.zip;RugbyTheWorldCup\RugbyTheWorldCup.Slave;RugbyTheWorldCup_v1.1_0258.zip_RugbyTheWorldCup.Slave.txt;Rugby: The World Cup;1991 Domark;652;10;NoError;524288;0;5d;4096
RugbyTheWorldCup_v1.2_0258.lha;RugbyTheWorldCup\RugbyTheWorldCup.Slave;RugbyTheWorldCup_v1.2_0258.lha_RugbyTheWorldCup.Slave.txt;Rugby: The World Cup;1991 Domark;944;10;NoError;524288;0;59;4096
RugbyTheWorldCup_v1.2_3730.lha;RugbyTheWorldCup\RugbyTheWorldCup.Slave;RugbyTheWorldCup_v1.2_3730.lha_RugbyTheWorldCup.Slave.txt;Rugby: The World Cup;1991 Domark;944;10;NoError;524288;0;59;4096
RunningMan_v1.0_0382.zip;RunningMan\RunningMan.slave;RunningMan_v1.0_0382.zip_RunningMan.slave.txt;Running Man;1989 Grandslam;536;10;Disk, NoError, EmulTrap;524288;58;59;0
RunTheGauntlet_v1.1_1250.zip;RunTheGauntlet\RunTheGauntlet.Slave;RunTheGauntlet_v1.1_1250.zip_RunTheGauntlet.Slave.txt;Run the Gauntlet;1989 Ocean;2304;10;NoError, EmulTrap;524288;0;59;0
