"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"SoundAtaxVol3\SoundAtaxVol3.Slave";"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 3 ? 1990 Magnetic Fields.";"Sound Atax Vol. 3";"1990 Magnetic Fields";"0";"S\SoundAtaxVol3_v1.0_MagneticFields.lha";"SoundAtaxVol3";"SoundAtaxVol3";"0";"whdload";"524288";"921965";"SoundAtaxVol3";"OCS/ECS";"";"";"";"";"";"sound atax vol 3 magnetic fields"
"SoundBarrier\SoundBarrier.Slave";"NoError, EmulTrap";"Sound Barrier ? 1993 Balance - 2 disks";"Sound Barrier";"1993 Balance";"0";"S\SoundBarrier_v1.0_Balance.lha";"SoundBarrier";"SoundBarrier";"0";"whdload";"524288";"1817170";"SoundBarrier";"OCS/ECS";"";"";"";"";"";"sound barrier balance"
"Soundbox2\Soundbox2.Slave";"NoError, EmulTrap, ClearMem";"Soundbox 2 ? 1989 Genesis.";"Soundbox 2";"1989 Genesis";"0";"S\Soundbox2_v1.0_Genesis&AlphaFlight.lha";"Soundbox2";"Soundbox2";"0";"whdload";"524288";"627850";"Soundbox2";"OCS/ECS";"";"";"";"";"";"soundbox 2 genesis"
"SoundDeLight\SoundDeLight.slave";"NoError, EmulTrap, ClearMem";"Sound De Light ? 1989 Software of Sweden.";"Sound De Light";"1989 Software of Sweden";"0";"S\SoundDeLight_v1.01_SoftwareOfSweden.lha";"SoundDeLight";"SoundDeLight";"0";"whdload";"524288";"681490";"SoundDeLight";"OCS/ECS";"";"";"";"";"";"sound de light software of sweden"
"SoundDemoSyndicate\SoundDemoSyndicate.Slave";"NoError, EmulTrap, ClearMem";"Sounddemo ? 1994 Syndicate.";"Sounddemo";"1994 Syndicate";"524288";"S\SoundDemo_v1.0_Syndicate.lha";"SoundDemoSyndicate";"SoundDemoSyndicate";"0";"whdload";"524288";"919702";"SoundDemoSyndicate";"OCS/ECS";"";"";"";"";"";"sound demo syndicate sounddemo"
"SoundDisk1\SoundDisk1.Slave";"NoError, ClearMem";"Sound Disk 1 ? 1988 Mygon.";"Sound Disk 1";"1988 Mygon";"0";"S\SoundDisk1_v1.0_Mygon.lha";"SoundDisk1";"SoundDisk1";"0";"whdload";"524288";"918403";"SoundDisk1";"OCS/ECS";"";"";"";"";"";"sound disk 1 mygon"
"SoundDisk2\SoundDisk2.Slave";"NoError, ClearMem";"Sound Disk 2 ? 1988 Mygon.";"Sound Disk 2";"1988 Mygon";"0";"S\SoundDisk2_v1.0_Mygon.lha";"SoundDisk2";"SoundDisk2";"0";"whdload";"524288";"918421";"SoundDisk2";"OCS/ECS";"";"";"";"";"";"sound disk 2 mygon"
"SoundDiskZenith\SoundDiskZenith.slave";"NoError, EmulTrap, ClearMem";"Sound Disk ? 1990 Zenith.";"Sound Disk";"1990 Zenith";"524288";"S\SoundDisk_v1.01_Zenith.lha";"SoundDiskZenith";"SoundDiskZenith";"0";"whdload";"524288";"927160";"SoundDiskZenith";"OCS/ECS";"";"";"";"";"";"sound disk zenith"
"SoundDiskPossessed\SoundDiskPossessed.Slave";"NoError, EmulTrap, ClearMem";"Sounddisk ? 1991 Possessed.";"Sounddisk";"1991 Possessed";"0";"S\SoundDisk_v1.0_Possessed.lha";"SoundDiskPossessed";"SoundDiskPossessed";"0";"whdload";"524288";"737475";"SoundDiskPossessed";"OCS/ECS";"";"";"";"";"";"sound disk possessed sounddisk"
"SoundEngine2\SoundEngine2.Slave";"NoError, EmulTrap, ClearMem";"Sound Engine 2 ? 1990 Absence.";"Sound Engine 2";"1990 Absence";"0";"S\SoundEngine2_v1.0_Absence.lha";"SoundEngine2";"SoundEngine2";"0";"whdload";"524288";"925021";"SoundEngine2";"OCS/ECS";"";"";"";"";"";"sound engine 2 absence"
"SoundEngine\SoundEngine.Slave";"NoError, EmulTrap, ClearMem";"Sound Engine ? 1990 Absence.";"Sound Engine";"1990 Absence";"0";"S\SoundEngine_v1.01_Absence.lha";"SoundEngine";"SoundEngine";"0";"whdload";"524288";"846230";"SoundEngine";"OCS/ECS";"";"";"";"";"";"sound engine absence"
"SoundErection\SoundErection.Slave";"NoError, EmulTrap, ClearMem";"Sound Erection ? 1989 Shining 8.";"Sound Erection";"1989 Shining 8";"0";"S\SoundErection_v1.0_Shining8.lha";"SoundErection";"SoundErection";"0";"whdload";"524288";"702429";"SoundErection";"OCS/ECS";"";"";"";"";"";"sound erection shining 8"
"SoundHighlights1\SoundHighlights1.Slave";"NoError, EmulTrap, ClearMem";"Sound Highlights 1 ? 1991 Timex.";"Sound Highlights 1";"1991 Timex";"0";"S\SoundHighlights1_v1.0_Timex.lha";"SoundHighlights1";"SoundHighlights1";"0";"whdload";"524288";"919729";"SoundHighlights1";"OCS/ECS";"";"";"";"";"";"sound highlights 1 timex"
"SoundMania2Pussy\SoundMania2Pussy.Slave";"NoError, EmulTrap, ClearMem";"Sound Mania 2 ? 1990 Pussy.";"Sound Mania 2";"1990 Pussy";"0";"S\SoundMania2_v1.0_Pussy.lha";"SoundMania2Pussy";"SoundMania2Pussy";"0";"whdload";"524288";"918780";"SoundMania2Pussy";"OCS/ECS";"";"";"";"";"";"sound mania 2 pussy"
"SoundOfMusic7\SoundOfMusic7.slave";"NoError, EmulTrap, ClearMem";"Sound of Music 7 ? 1990 Cave.";"Sound of Music 7";"1990 Cave";"0";"S\SoundOfMusic7_v1.01_Cave.lha";"SoundOfMusic7";"SoundOfMusic7";"0";"whdload";"524288";"922541";"SoundOfMusic7";"OCS/ECS";"";"";"";"";"";"sound of music 7 cave"
"SoundOfSilents\SoundOfSilents.Slave";"NoError, ClearMem";"Sound of Silents ? 1990 The Silents";"Sound of Silents";"1990 The Silents";"4096";"S\SoundOfSilents_v1.0_Silents.lha";"SoundOfSilents";"SoundOfSilents";"0";"whdload";"524288";"923897";"SoundOfSilents";"OCS/ECS";"";"";"";"";"";"sound of silents the"
"SoundQuest1\SoundQuest1.Slave";"NoError, EmulTrap, ClearMem";"Sound Quest 1 ? 1988 Quest.";"Sound Quest 1";"1988 Quest";"0";"S\SoundQuest1_v1.0_Quest.lha";"SoundQuest1";"SoundQuest1";"0";"whdload";"524288";"582698";"SoundQuest1";"OCS/ECS";"";"";"";"";"";"sound quest 1"
"SoundQuest2\SoundQuest2.Slave";"NoError, EmulTrap, ClearMem";"Sound Quest 2 ? 1988 Quest.";"Sound Quest 2";"1988 Quest";"0";"S\SoundQuest2_v1.0_Quest.lha";"SoundQuest2";"SoundQuest2";"0";"whdload";"524288";"785572";"SoundQuest2";"OCS/ECS";"";"";"";"";"";"sound quest 2 quest"
"Soundrevolution6\Soundrevolution6.Slave";"NoError, EmulTrap, ClearMem";"Soundrevolution 6 ? 1990 Celtic.";"Soundrevolution 6";"1990 Celtic";"0";"S\Soundrevolution6_v1.0_Celtic.lha";"Soundrevolution6";"Soundrevolution6";"0";"whdload";"524288";"861851";"Soundrevolution6";"OCS/ECS";"";"";"";"";"";"soundrevolution 6 celtic"
"SoundsOfGnome\SoundsOfGnome.slave";"Disk, NoError, EmulTrap";"";"";"";"";"S\SoundsOfGnome_v1.0_Mahoney&Kaktus.lha";"SoundsOfGnome";"SoundsOfGnome";"0";"whdload";"524288";"915344";"SoundsOfGnome";"OCS/ECS";"";"";"";"";"";"sounds of gnome"
"SoundtrackerInjury2\SoundtrackerInjury2.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 2 ? 1989 Electronic Artists.";"Soundtracker Injury 2";"1989 Electronic Artists";"0";"S\SoundtrackerInjury2_v1.0_ElectronicArtists.lha";"SoundtrackerInjury2";"SoundtrackerInjury2";"0";"whdload";"524288";"511543";"SoundtrackerInjury2";"OCS/ECS";"";"";"";"";"";"soundtracker injury 2 electronic artists"
"SoundtrackerInjury3\SoundtrackerInjury3.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 3 ? 1989 Electronic Artists.";"Soundtracker Injury 3";"1989 Electronic Artists";"0";"S\SoundtrackerInjury3_v1.0_ElectronicArtists.lha";"SoundtrackerInjury3";"SoundtrackerInjury3";"0";"whdload";"524288";"540348";"SoundtrackerInjury3";"OCS/ECS";"";"";"";"";"";"soundtracker injury 3 electronic artists"
"Soundtrip\Soundtrip.Slave";"NoError, EmulTrap, ClearMem";"Soundtrip ? 1991 Shadows.";"Soundtrip";"1991 Shadows";"0";"S\Soundtrip_v1.0_Shadows.lha";"Soundtrip";"Soundtrip";"0";"whdload";"524288";"841045";"Soundtrip";"OCS/ECS";"";"";"";"";"";"soundtrip shadows"
"SoundVision\SoundVision.Slave";"Disk, NoError";"Sound Vision ? 1992 Reflect.";"Sound Vision";"1992 Reflect";"507904";"S\SoundVision_v1.0_Reflect.lha";"SoundVision";"SoundVision";"0";"whdload";"524288";"910443";"SoundVision";"OCS/ECS";"";"";"";"";"";"sound vision reflect"
"SozzledSomersault\SozzledSomersault.Slave";"NoError, EmulTrap, ClearMem";"Sozzled Somersault ? 1993 The Silents.";"Sozzled Somersault";"1993 The Silents";"1048576";"S\SozzledSomersault_v1.0_Silents.lha";"SozzledSomersault";"SozzledSomersault";"0";"whdload";"524288";"610429";"SozzledSomersault";"OCS/ECS";"";"";"";"";"";"sozzled somersault the silents"
"SpacedOutVol1\SpacedOutVol1.Slave";"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 1 ? 1991 Magnetic Fields.";"Spaced Out Vol. 1";"1991 Magnetic Fields";"0";"S\SpacedOutVol1_v1.0_MagneticFields.lha";"SpacedOutVol1";"SpacedOutVol1";"0";"whdload";"524288";"922089";"SpacedOutVol1";"OCS/ECS";"";"";"";"";"";"spaced out vol 1 magnetic fields"
"SpacedOutVol2\SpacedOutVol2.Slave";"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 2 ? 1991 Magnetic Fields.";"Spaced Out Vol. 2";"1991 Magnetic Fields";"0";"S\SpacedOutVol2_v1.0_MagneticFields.lha";"SpacedOutVol2";"SpacedOutVol2";"0";"whdload";"524288";"922157";"SpacedOutVol2";"OCS/ECS";"";"";"";"";"";"spaced out vol 2 magnetic fields"
"Spaceship\Spaceship.Slave";"NoError, EmulTrap, ClearMem";"Spaceship ? 1988 Doctor Mabuse Orgasm Crackings.";"Spaceship";"1988 Doctor Mabuse Orgasm Crackings";"0";"S\Spaceship_v1.0_DoctorMabuseOrgasmCrackings.lha";"Spaceship";"Spaceship";"0";"whdload";"524288";"125548";"Spaceship";"OCS/ECS";"";"";"";"";"";"spaceship doctor mabuse orgasm crackings"
"Spasmolytic\Spasmolytic.slave";"Disk, NoError, EmulTrap";"Spasmolytic ? 199? Spaceballs.";"";"";"";"S\Spasmolytic_v1.1_Spaceballs.lha";"Spasmolytic";"Spasmolytic";"0";"whdload";"524288";"913394";"Spasmolytic";"OCS/ECS";"";"";"";"";"";"spasmolytic"
"Spellcheck\Spellcheck.Slave";"NoError, EmulTrap, ClearMem";"Spellcheck ? 1991 Andromeda.";"Spellcheck";"1991 Andromeda";"0";"S\Spellcheck_v1.0_Andromeda.lha";"Spellcheck";"Spellcheck";"0";"whdload";"524288";"196895";"Spellcheck";"OCS/ECS";"";"";"";"";"";"spellcheck andromeda"
"SphericalDreams\SphericalDreams.Slave";"NoError, EmulTrap, ClearMem";"Tuneshow IV - Spherical Dreams";"Tuneshow IV - Spherical Dreams";"1990 The Acoustic Revolution";"0";"S\SphericalDreams_v1.0_AcousticRevolution.lha";"SphericalDreams";"SphericalDreams";"0";"whdload";"524288";"920208";"SphericalDreams";"OCS/ECS";"";"";"";"";"";"spherical dreams tuneshow 4 the acoustic revolution"
"Sploosh15Pond\Sploosh15Pond.Slave";"NoError, EmulTrap, ClearMem";"Sploosh 1.5 - Pond ? 1994 Anthrox.";"Sploosh 1.5 - Pond";"1994 Anthrox";"524288";"S\Sploosh15Pond_v1.0_Anthrox.lha";"Sploosh15Pond";"Sploosh15Pond";"0";"whdload";"524288";"1821281";"Sploosh15Pond";"OCS/ECS";"";"";"";"";"";"sploosh 15 pond 1 5 anthrox"
"Sploosh\Sploosh.Slave";"NoError, EmulTrap, ClearMem";"Sploosh ? 1993 Anthrox.";"Sploosh";"1993 Anthrox";"524288";"S\Sploosh_v1.0_Anthrox.lha";"Sploosh";"Sploosh";"0";"whdload";"524288";"2724598";"Sploosh";"OCS/ECS";"";"";"";"";"";"sploosh anthrox"
"SpringMelodies\SpringMelodies.slave";"Disk, NoError";"Spring Melodies ? 1992 Anarchy (2 disks)";"Spring Melodies";"1992 Anarchy";"4096";"S\SpringMelodies_v1.0_Anarchy.lha";"SpringMelodies";"SpringMelodies";"0";"whdload";"1048576";"1813438";"SpringMelodies";"OCS/ECS";"";"";"";"";"";"spring melodies anarchy"
"Stag1\Stag1.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag1_v1.1_BnK.lha";"Stag1";"Stag1";"0";"whdload";"524288";"926758";"Stag1";"OCS/ECS";"";"";"";"";"";"stag 1 bnk team"
"Stag2\Stag2.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag2_v1.1_BnK.lha";"Stag2";"Stag2";"0";"whdload";"524288";"926758";"Stag2";"OCS/ECS";"";"";"";"";"";"stag 2 bnk team"
"Stag3\Stag3.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag3_v1.1_BnK.lha";"Stag3";"Stag3";"0";"whdload";"524288";"926758";"Stag3";"OCS/ECS";"";"";"";"";"";"stag 3 bnk team"
"Stag4\Stag4.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag4_v1.1_BnK.lha";"Stag4";"Stag4";"0";"whdload";"524288";"926758";"Stag4";"OCS/ECS";"";"";"";"";"";"stag 4 bnk team"
"Stag5\Stag5.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag5_v1.1_BnK.lha";"Stag5";"Stag5";"0";"whdload";"524288";"926758";"Stag5";"OCS/ECS";"";"";"";"";"";"stag 5 bnk team"
"Stag6\Stag6.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag6_v1.1_BnK.lha";"Stag6";"Stag6";"0";"whdload";"524288";"926758";"Stag6";"OCS/ECS";"";"";"";"";"";"stag 6 bnk team"
"StagExtra\StagExtra.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\StagExtra_v1.1_BnK.lha";"StagExtra";"StagExtra";"0";"whdload";"524288";"926762";"StagExtra";"OCS/ECS";"";"";"";"";"";"stag extra bnk team"
"StagSeries\StagSeries.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\StagSeries_v1.1_BnK.lha";"StagSeries";"StagSeries";"0";"whdload";"524288";"6468605";"StagSeries";"OCS/ECS";"";"";"";"";"";"stag 1 bnk team"
"Stateline\Stateline.Slave";"NoError, EmulTrap, ClearMem";"Stateline ? 1992 Complex.";"Stateline";"1992 Complex";"0";"S\Stateline_v1.0_Complex.lha";"Stateline";"Stateline";"0";"whdload";"524288";"698285";"Stateline";"OCS/ECS";"";"";"";"";"";"stateline complex"
"StateOfTheArt\StateOfTheArt.Slave";"Disk, NoError, EmulTrap";"State of the Art (C) 1992 Spaceballs";"State of the Art";"1992 Spaceballs";"4096";"S\StateOfTheArt_v1.3_Spaceballs.lha";"StateOfTheArt";"StateOfTheArt";"0";"whdload";"1032192";"918926";"StateOfTheArt";"OCS/ECS";"";"";"";"";"";"state of the art spaceballs"
"StaticChaos\StaticChaos.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Static Chaos ? 1992 The Silents";"Static Chaos";"1992 The Silents";"524288";"S\StaticChaos_v1.1_Silents.lha";"StaticChaos";"StaticChaos";"0";"whdload";"524288";"463405";"StaticChaos";"OCS/ECS";"";"";"";"";"";"static chaos the silents"
"StatusQuoFast\StatusQuoFast.Slave";"Disk";"Status Quo from Mad Elks (1 disk).";"Status Quo";"Mad Elks";"262144";"S\StatusQuo_v1.0_Fast_MadElks.lha";"StatusQuoFast";"StatusQuoFast";"0";"whdload";"524288";"908204";"StatusQuo";"OCS/ECS";"";"Fast";"";"";"";"status quo fast mad elks"
"StatusQuo\StatusQuo.Slave";"Disk";"Status Quo from Mad Elks (1 disk).";"Status Quo";"Mad Elks";"0";"S\StatusQuo_v1.0_MadElks.lha";"StatusQuo";"StatusQuo";"0";"whdload";"524288";"908128";"StatusQuo";"OCS/ECS";"";"";"";"";"";"status quo mad elks"
"StereoSounds\StereoSounds.Slave";"NoError, EmulTrap, ClearMem";"Stereo Sounds ? 1991 Eon.";"Stereo Sounds";"1991 Eon";"0";"S\StereoSounds_v1.0_Eon.lha";"StereoSounds";"StereoSounds";"0";"whdload";"524288";"920805";"StereoSounds";"OCS/ECS";"";"";"";"";"";"stereo sounds eon"
"SteveVizard\SteveVizard.Slave";"NoError, EmulTrap, ClearMem";"Steve Vizard ? 1990 Decay.";"Steve Vizard";"1990 Decay";"1048576";"S\SteveVizard_v1.0_Decay.lha";"SteveVizard";"SteveVizard";"0";"whdload";"524288";"693662";"SteveVizard";"OCS/ECS";"";"";"";"";"";"steve vizard decay"
"StopFascism\StopFascism.Slave";"NoError, ClearMem";"Stop Fascism ? 1993 Alcatraz & Interactive";"Stop Fascism";"1993 Alcatraz & Interactive";"589824";"S\StopFacism_v1.0_Alcatraz.lha";"StopFascism";"StopFascism";"0";"whdload";"393216";"567323";"StopFascism";"OCS/ECS";"";"";"";"";"";"stop fascism alcatraz interactive"
"StrangeMusic1\StrangeMusic1.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #1 ? 1991 Strange.";"Strange Music #1";"1991 Strange";"0";"S\StrangeMusic1_v1.0_Strange.lha";"StrangeMusic1";"StrangeMusic1";"0";"whdload";"524288";"919741";"StrangeMusic1";"OCS/ECS";"";"";"";"";"";"strange music 1"
"StrangeMusic2\StrangeMusic2.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #2 ? 1991 Strange.";"Strange Music #2";"1991 Strange";"0";"S\StrangeMusic2_v1.0_Strange.lha";"StrangeMusic2";"StrangeMusic2";"0";"whdload";"524288";"919712";"StrangeMusic2";"OCS/ECS";"";"";"";"";"";"strange music 2"
"StrangeMusic3\StrangeMusic3.Slave";"NoError, EmulTrap, ClearMem";"Strange Music #3 ? 1991 Strange.";"Strange Music #3";"1991 Strange";"0";"S\StrangeMusic3_v1.0_Strange.lha";"StrangeMusic3";"StrangeMusic3";"0";"whdload";"524288";"919819";"StrangeMusic3";"OCS/ECS";"";"";"";"";"";"strange music 3"
"SubliminalVision\SubliminalVision.Slave";"NoError, EmulTrap, ClearMem";"Subliminal Vision ? 1991 Bass.";"Subliminal Vision";"1991 Bass";"0";"S\SubliminalVision_v1.0_Bass.lha";"SubliminalVision";"SubliminalVision";"0";"whdload";"524288";"919364";"SubliminalVision";"OCS/ECS";"";"";"";"";"";"subliminal vision bass"
"Substance\Substance.Slave";"Disk, NoError, EmulTrap";"Substance, ?1991 Quartex";"- Substance -";"1991 Alliance Design / Quartex";"0";"S\Substance_v1.0_Quartex.lha";"Substance";"Substance";"0";"whdload";"1048576";"373450";"Substance";"OCS/ECS";"";"";"";"";"";"substance alliance design quartex"
"SubtleShades\SubtleShades.Slave";"NoError, EmulTrap";"Subtle Shades ? 1993 Nuance - 1 disk";"Subtle Shades";"1993 Nuance";"905216";"S\SubtleShades_v1.1_Nuance.lha";"SubtleShades";"SubtleShades";"0";"whdload";"1048576";"919610";"SubtleShades";"OCS/ECS";"";"";"";"";"";"subtle shades nuance"
"SumeaAGA\SumeaAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Sumea ? 1996 Virtual Dreams";"Sumea";"1996 Virtual Dreams";"3407872";"S\Sumea_v1.0_Fairlight&VirtualDreams_AGA.lha";"SumeaAGA";"SumeaAGA";"0";"whdload";"786432";"3343240";"Sumea";"AGA";"";"";"";"";"";"sumea aga virtual dreams"
"SunsetGlow\SunsetGlow.Slave";"NoError, EmulTrap, ClearMem";"Sunset Glow ? 1988 Thrust.";"Sunset Glow";"1988 Thrust";"0";"S\SunsetGlow_v1.0_Thrust.lha";"SunsetGlow";"SunsetGlow";"0";"whdload";"524288";"125223";"SunsetGlow";"OCS/ECS";"";"";"";"";"";"sunset glow thrust"
"SunAGA\SunAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Sun ? 1996 TRSI";"Sun";"1996 TRSI";"4096";"S\Sun_v1.0_TRSI_AGA.lha";"SunAGA";"SunAGA";"0";"whdload";"1232896";"1730384";"Sun";"AGA";"";"";"";"";"";"sun aga trsi"
"SweetMusic\SweetMusic.slave";"NoError";"Sweet Music music disk by Crusaders (c) 1990 - 1 disk.";"";"";"";"S\SweetMusic_v1.1_Crusaders.lha";"SweetMusic";"SweetMusic";"0";"whdload";"524288";"923240";"SweetMusic";"OCS/ECS";"";"";"";"";"";"sweet music"
"SweetRevenge\SweetRevenge.Slave";"NoError, EmulTrap";"Sweet Revenge (c) 1992 Decay - 1 disk.";"Sweet Revenge";"1992 Decay";"4096";"S\SweetRevenge_v1.0_Decay.lha";"SweetRevenge";"SweetRevenge";"0";"whdload";"933888";"951037";"SweetRevenge";"OCS/ECS";"";"";"";"";"";"sweet revenge decay"
"SwelteringForest\SwelteringForest.Slave";"Disk, NoError, EmulTrap";"Sweltering Forest ? 1993/94 Apocalypse Bay - 1 disk";"Sweltering Forest";"1993/94 Apocalypse Bay ";"434176";"S\SwelteringForest_v1.0_ApocalypseBay.lha";"SwelteringForest";"SwelteringForest";"0";"whdload";"524288";"916291";"SwelteringForest";"OCS/ECS";"";"";"";"";"";"sweltering forest apocalypse bay"
"SwitchbackAGA\SwitchbackAGA.Slave";"NoError, EmulTrap, ReqAGA";"Switchback ? 1994 Rebels.";"Switchback";"1994 Rebels";"1507328";"S\Switchback_v1.2_Rebels_AGA.lha";"SwitchbackAGA";"SwitchbackAGA";"0";"whdload";"1572864";"2391229";"Switchback";"AGA";"";"";"";"";"";"switchback aga rebels"
"SynthesisNetworkAGA\SynthesisNetworkAGA.slave";"NoError, Req68020, ReqAGA, EmulPriv, Examine";"Synthesis ? 1998 Network.";"Synthesis";"1998 Network";"8912896";"S\Synthesis_v1.0_Network_AGA.lha";"SynthesisNetworkAGA";"SynthesisNetworkAGA";"0";"whdload";"2093056";"6860518";"SynthesisNetwork";"AGA";"";"";"";"";"";"synthesis network aga"
"Synthesis\Synthesis.Slave";"NoError, EmulTrap, ClearMem";"Synthesis ? 1990 Underground";"Synthesis";"1990 Underground";"4096";"S\Synthesis_v1.0_Underground.lha";"Synthesis";"Synthesis";"0";"whdload";"524288";"134966";"Synthesis";"OCS/ECS";"";"";"";"";"";"synthesis"
"SyntheticPower\SyntheticPower.Slave";"NoError, EmulTrap, ClearMem";"Synthetic Power ? 1990 Cave.";"Synthetic Power";"1990 Cave";"0";"S\SyntheticPower_v1.0_Cave.lha";"SyntheticPower";"SyntheticPower";"0";"whdload";"524288";"317331";"SyntheticPower";"OCS/ECS";"";"";"";"";"";"synthetic power cave"
"SyntheticVibes\SyntheticVibes.Slave";"NoError, EmulTrap, ClearMem";"Synthetic Vibes 1991 Quartz.";"Synthetic Vibes";"1991 Quartz";"0";"S\SyntheticVibes_v1.0_Quartz.lha";"SyntheticVibes";"SyntheticVibes";"0";"whdload";"524288";"870197";"SyntheticVibes";"OCS/ECS";"";"";"";"";"";"synthetic vibes quartz"
"SystemViolation\SystemViolation.Slave";"NoError";"System Violation ? 1991 Anarchy - 1 disk";"System Violation";"1991 Anarchy";"0";"S\SystemViolation_v1.1_Anarchy.lha";"SystemViolation";"SystemViolation";"0";"whdload";"524288";"920917";"SystemViolation";"OCS/ECS";"";"";"";"";"";"system violation anarchy"
"SAGA\SAGA.Slave";"NoError, NoDivZero";"S ? 1994 Skarla";"Skarla ";"1994 Skarla";"4096";"S\S_v1.0_Skarla_AGA.lha";"SAGA";"SAGA";"0";"whdload";"1626112";"124918";"S";"AGA";"";"";"";"";"";"s skarla"
"Tag\Tag.Slave";"NoError, EmulTrap, ClearMem";"Tag ? 1993 Jetset & Skid Row.";"Tag";"1993 Jetset & Skid Row";"0";"T\Tag_v1.0_Jetset&SkidRow.lha";"Tag";"Tag";"0";"whdload";"524288";"397581";"Tag";"OCS/ECS";"";"";"";"";"";"tag jetset skid row"
"TagAGA\TagAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Tag ? 1993 Jetset & Skid Row.";"Tag";"1993 Jetset & Skid Row";"0";"T\Tag_v1.0_Jetset&SkidRow_AGA.lha";"TagAGA";"TagAGA";"0";"whdload";"1572864";"397628";"Tag";"AGA";"";"";"";"";"";"tag aga jetset skid row"
"Talktime1\Talktime1.Slave";"NoError";"Talktime #1 ? 1993 Essence";"Talktime #1";"1994 Essence";"36864";"T\Talktime1_v1.0_Essence.lha";"Talktime1";"Talktime1";"0";"whdload";"458752";"65198";"Talktime1";"OCS/ECS";"";"";"";"";"";"talktime 1 essence"
"TaylorDayneTITMH\TaylorDayneTITMH.Slave";"NoError, EmulTrap, ClearMem";"Tell It To My Heart ? 1999 Algotech Software.";"Taylor Dayne - Tell It to My Heart";"1999 Algotech Software";"0";"T\TaylorDayneTellItToMyHeart_v1.0_AlgotechSoftware.lha";"TaylorDayneTITMH";"TaylorDayneTITMH";"0";"whdload";"2097152";"1821342";"TaylorDayneTITMH";"OCS/ECS";"";"";"";"";"";"taylor dayne tell it to my heart algotech software"
"TechnologicalDeath\TechnologicalDeath.slave";"Disk, NoError, EmulTrap";"Technological Death ? 1993 Mad Elks";"";"";"";"T\TechnologicalDeath_v1.0_MadElks.lha";"TechnologicalDeath";"TechnologicalDeath";"0";"whdload";"1048576";"915425";"TechnologicalDeath";"OCS/ECS";"";"";"";"";"";"technological death"
"Technomania2\Technomania2.Slave";"NoError, ClearMem";"Technomania 2 ? 1992 Shining 8";"Technomania 2";"1992 Shining 8";"4096";"T\Technomania2_v1.0_Shining8.lha";"Technomania2";"Technomania2";"0";"whdload";"524288";"925388";"Technomania2";"OCS/ECS";"";"";"";"";"";"technomania 2 shining 8"
"Technomania\Technomania.Slave";"NoError, ClearMem";"Technomania ? 1991 Shining 8";"Technomania";"1991 Shining 8";"4096";"T\Technomania_v1.0_Shining8.lha";"Technomania";"Technomania";"0";"whdload";"524288";"923557";"Technomania";"OCS/ECS";"";"";"";"";"";"technomania shining 8"
"TechnoTrance3\TechnoTrance3.Slave";"NoError";"Techno Trance III ? Bastards - 1 disk";"Techno Trance III";"Bastards";"0";"T\TechnoTrance3_v1.0_Bastards.lha";"TechnoTrance3";"TechnoTrance3";"0";"whdload";"524288";"931133";"TechnoTrance3";"OCS/ECS";"";"";"";"";"";"techno trance 3 bastards"
"TechnoTrance\TechnoTrance.Slave";"Disk, NoError, EmulTrap";"Tehno Trance from Bastards (1 disk).";"Techno Trance";"Bastards";"0";"T\TechnoTrance_v1.0_Bastards.lha";"TechnoTrance";"TechnoTrance";"0";"whdload";"524288";"940215";"TechnoTrance";"OCS/ECS";"";"";"";"";"";"techno trance 1 bastards"
