"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"Route66\Route66.Slave";"NoError, EmulTrap, ClearMem";"Route 66 ? 1990 D-Mob.";"Route 66";"1990 D-Mob";"0";"R\Route66_v1.0_DMob.lha";"Route66";"Route66";"0";"whdload";"524288";"136968";"Route66";"OCS/ECS";"";"";"";"";""
"RoyalMusic2\RoyalMusic2.Slave";"NoError, EmulTrap, ClearMem";"Royal Music 2 ? 1992 The Magic Guild.";"Royal Music 2";"1992 The Magic Guild";"0";"R\RoyalMusic2_v1.0_MagicGuild.lha";"RoyalMusic2";"RoyalMusic2";"0";"whdload";"524288";"869690";"RoyalMusic2";"OCS/ECS";"";"";"";"";""
"RoyalMusic\RoyalMusic.Slave";"NoError, EmulTrap, ClearMem";"Royal Music ? 1992 The Magic Guild.";"Royal Music";"1992 The Magic Guild";"0";"R\RoyalMusic_v1.0_MagicGuild.lha";"RoyalMusic";"RoyalMusic";"0";"whdload";"524288";"590205";"RoyalMusic";"OCS/ECS";"";"";"";"";""
"Rubbish\Rubbish.Slave";"NoError, EmulTrap, ClearMem";"Rubbish ? 1991 Amega Industries.";"Rubbish";"1991 Amega Industries";"0";"R\Rubbish_v1.0_AmegaIndustries.lha";"Rubbish";"Rubbish";"0";"whdload";"524288";"115385";"Rubbish";"OCS/ECS";"";"";"";"";""
"SaneSounds\SaneSounds.slave";"NoError, EmulTrap, ClearMem";"Sane Sounds ? 1989 Academy.";"Sane Sounds";"1989 Academy";"0";"S\SaneSounds_v1.01_Academy.lha";"SaneSounds";"SaneSounds";"0";"whdload";"524288";"915731";"SaneSounds";"OCS/ECS";"";"";"";"";""
"Screwballs\Screwballs.Slave";"NoError, EmulTrap, ClearMem";"Screwballs ? 1990 Phenomena.";"Screwballs (aka Corkscew)";"1990 Phenomena";"0";"S\Screwballs_v1.0_Phenomena.lha";"Screwballs";"Screwballs";"0";"whdload";"524288";"196475";"Screwballs";"OCS/ECS";"";"";"";"";""
"SCRMusax2\SCRMusax2.Slave";"NoError, EmulTrap, ClearMem";"SCR Musax 2 1991 Scrapers.";"SCR Musax 2";"1991 Scrapers";"0";"S\SCRMusax2_v1.0_Scrapers.lha";"SCRMusax2";"SCRMusax2";"0";"whdload";"524288";"723569";"SCRMusax2";"OCS/ECS";"";"";"";"";""
"SeductionAGA\SeductionAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Seduction ? 1994 Complex";"Seduction";"1994 Complex";"233472";"S\Seduction_v1.0_Complex_AGA.lha";"SeductionAGA";"SeductionAGA";"0";"whdload";"1585152";"1826567";"Seduction";"AGA";"";"";"";"";""
"SeeingIsBelieving\SeeingIsBelieving.Slave";"NoError, EmulTrap, ClearMem";"Seeing is Believing ? 1991 Anarchy.";"Seeing is Believing";"1991 Anarchy";"0";"S\SeeingIsBelieving_v1.1_Anarchy.lha";"SeeingIsBelieving";"SeeingIsBelieving";"0";"whdload";"524288";"749836";"SeeingIsBelieving";"OCS/ECS";"";"";"";"";""
"Semi93Invitation\Semi93Invitation.Slave";"NoError, EmulTrap, ClearMem";"Semi '93 Invitation ? 1993 Manitou.";"Semi";"1993 Manitou";"524288";"S\Semi93Invitation_v1.0_Manitou.lha";"Semi93Invitation";"Semi93Invitation";"0";"whdload";"524288";"925339";"Semi93Invitation";"OCS/ECS";"";"";"";"";""
"SensationAGA\SensationAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"A Sensation ? 1998 Ramses";"A Sensation";"1998 Ramses";"4759552";"S\Sensation_v1.0_Ramses_AGA.lha";"SensationAGA";"SensationAGA";"0";"whdload";"1323008";"4429631";"Sensation";"AGA";"";"";"";"";""
"Sensenmann\Sensenmann.Slave";"NoError, EmulTrap, ClearMem";"Sensenmann ? 1989 United Forces.";"Sensenmann";"1989 United Forces";"0";"S\Sensenmann_v1.0_UnitedForces.lha";"Sensenmann";"Sensenmann";"0";"whdload";"524288";"160339";"Sensenmann";"OCS/ECS";"";"";"";"";""
"Sequential\Sequential.slave";"Disk, NoError";"";"";"";"";"S\Sequential_v1.0_Andromeda.lha";"Sequential";"Sequential";"1024";"whdload";"1048576";"910520";"Sequential";"OCS/ECS";"";"";"";"";""
"SevenSeas\SevenSeas.Slave";"NoError";"Seven Seas ? 1994 Andromeda - 2 disks";"Seven Seas";"1994 Andromeda";"524288";"S\SevenSeas_v1.1_Andromeda.lha";"SevenSeas";"SevenSeas";"0";"whdload";"524288";"1423896";"SevenSeas";"OCS/ECS";"";"";"";"";""
"SevenSins\SevenSins.Slave";"Disk, NoError, EmulTrap";"Seven Sins, ?1989 Scoopex";"- Scoopex / Seven Sins -";"1991 Scoopex";"0";"S\SevenSins_v1.0_Scoopex.lha";"SevenSins";"SevenSins";"0";"whdload";"589824";"472046";"SevenSins";"OCS/ECS";"";"";"";"";""
"Sexvens\Sexvens.slave";"NoError, Req68020";"";"SexVens";"198? *unknown*";"589824";"S\Sexvens_v1.0_MoreLove.lha";"Sexvens";"Sexvens";"0";"whdload";"524288";"840861";"Sexvens";"OCS/ECS";"";"";"";"";""
"ShadowFire\ShadowFire.Slave";"NoError, EmulTrap, ClearMem";"Shadow Fire ? 1989 Exact.";"Shadow Fire";"1989 Exact";"0";"S\ShadowFire_v1.0_Exact.lha";"ShadowFire";"ShadowFire";"0";"whdload";"524288";"136858";"ShadowFire";"OCS/ECS";"";"";"";"";""
"Shaft7AGA\Shaft7AGA.Slave";"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Shaft 7 ? 1996 Bomb";"Shaft 7";"1996 Bomb";"2838528";"S\Shaft7_v1.2_Bomb_AGA.lha";"Shaft7AGA";"Shaft7AGA";"0";"whdload";"1757184";"5174050";"Shaft7";"AGA";"";"";"";"";""
"ShakkaLakkaAGA\ShakkaLakkaAGA.Slave";"Disk, NoError, Req68020, ReqAGA";"Shakka Lakka ? 1994 Digital.";"Shakka Lakka";"1994 Digital";"0";"S\ShakkaLakka_v1.0_Digital_AGA.lha";"ShakkaLakkaAGA";"ShakkaLakkaAGA";"0";"whdload";"1990656";"912931";"ShakkaLakka";"AGA";"";"";"";"";""
"ShedTears\ShedTears.Slave";"NoError";"Shed Tears ? 1993 Ozone - 2 disks";"Shed Tears";"1993 Ozone";"0";"S\ShedTears_v1.0_Ozone.lha";"ShedTears";"ShedTears";"0";"whdload";"524288";"1815391";"ShedTears";"OCS/ECS";"";"";"";"";""
"Sigh\Sigh.Slave";"NoError, EmulTrap, ClearMem";"Sigh ? 1991 Old Bulls.";"Sigh";"1991 Old Bulls";"0";"S\Sigh_v1.0_OldBulls.lha";"Sigh";"Sigh";"0";"whdload";"524288";"920720";"Sigh";"OCS/ECS";"";"";"";"";""
"SiliconGraphics2AGA\SiliconGraphics2AGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Slicon Graphics 2 ? 1995 WFMH";"Silicon Graphics 2";"1995 WFMH";"1146880";"S\SiliconGraphics2_v1.0_WFMH_AGA.lha";"SiliconGraphics2AGA";"SiliconGraphics2AGA";"0";"whdload";"1708032";"1967838";"SiliconGraphics2";"AGA";"";"";"";"";""
"Simpsons\Simpsons.Slave";"NoError, EmulTrap, ClearMem";"The Simpsons ? 1991 Decay.";"The Simpsons";"1991 Decay";"1048576";"S\Simpsons_v1.0_Decay.lha";"Simpsons";"Simpsons";"0";"whdload";"524288";"434281";"Simpsons";"OCS/ECS";"";"";"";"";""
"Smau92MusicDisk\Smau92MusicDisk.Slave";"NoError, EmulTrap, ClearMem";"Smau 92 Music Disk ? 1992 Nightfall.";"Smau 92 Music Disk";"1992 Nightfall";"0";"S\Smau92MusicDisk_v1.0_Nightfall.lha";"Smau92MusicDisk";"Smau92MusicDisk";"0";"whdload";"524288";"898643";"Smau92MusicDisk";"OCS/ECS";"";"";"";"";""
"Snap\Snap.slave";"NoError, EmulTrap, ClearMem";"Snap! ? 1991 Rebels.";"Snap!";"1991 Rebels";"0";"S\Snap_v1.01_Rebels.lha";"Snap";"Snap";"0";"whdload";"524288";"166899";"Snap";"OCS/ECS";"";"";"";"";""
"SOFTMovie\SOFTMovie.Slave";"NoError, EmulTrap, ClearMem";"S.O.F.T. Movie ? 1993 Genocide.";"S.O.F.T. Movie";"1993 Genocide";"0";"S\SOFTMovie_v1.0_Genocide.lha";"SOFTMovie";"SOFTMovie";"0";"whdload";"524288";"348377";"SOFTMovie";"OCS/ECS";"";"";"";"";""
"Software\Software.Slave";"NoError";"Software ? 1992 W.F.M.H.";"Software";"1992 by W.F.M.H.";"524288";"S\Software_v1.1_WFMH.lha";"Software";"Software";"0";"whdload";"524288";"917781";"Software";"OCS/ECS";"";"";"";"";""
"SohoAGA\SohoAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Soho ? 1994 Nova.";"Soho";"1994 Nova";"0";"S\Soho_v1.0_Nova_AGA.lha";"SohoAGA";"SohoAGA";"0";"whdload";"2097152";"2729004";"Soho";"AGA";"";"";"";"";""
"SongsOfInfinity\SongsOfInfinity.Slave";"NoError, EmulTrap, ClearMem";"Songs of Infinity ? 1994 Pointless.";"Songs of Infinity";"1994 Pointless";"0";"S\SongsOfInfinity_v1.0_Pointless.lha";"SongsOfInfinity";"SongsOfInfinity";"0";"whdload";"1048576";"1821754";"SongsOfInfinity";"OCS/ECS";"";"";"";"";""
"SongsRackAGA\SongsRackAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Songs Rack ? 1995 Ram Jam.";"Songs Rack";"1995 Ram Jam";"0";"S\SongsRack_v1.0_RamJam_AGA.lha";"SongsRackAGA";"SongsRackAGA";"0";"whdload";"2097152";"917367";"SongsRack";"AGA";"";"";"";"";""
"SonicalFantasia\SonicalFantasia.Slave";"NoError, EmulTrap";"Sonical Fantasia ? 1993 Equinox.";"Sonical Fantasia";"1993 Equinox";"0";"S\SonicalFantasia_v1.0_Equinox.lha";"SonicalFantasia";"SonicalFantasia";"0";"whdload";"1048576";"916244";"SonicalFantasia";"OCS/ECS";"";"";"";"";""
"SonicAttack\SonicAttack.Slave";"NoError, EmulTrap";"Sonic Attack ? 1994 Dual Crew/Shining - 4 disks";"Sonic Attack";"1994 Dual Crew / Shining";"0";"S\SonicAttack_v1.1_DualCrewShining.lha";"SonicAttack";"SonicAttack";"0";"whdload";"1048576";"2755545";"SonicAttack";"OCS/ECS";"";"";"";"";""
"SOS\SOS.Slave";"NoError, ClearMem";"S.O.S. ? 1992 Melon Dezign";"S.O.S. (Smell Of Shit)";"1992 Melon Dezign";"4096";"S\SOS_v1.0_MelonDezign.lha";"SOS";"SOS";"0";"whdload";"524288";"754999";"SOS";"OCS/ECS";"";"";"";"";""
"SoulKitchenAGA\SoulKitchenAGA.slave";"Disk, NoError, Req68020, ReqAGA";"Soulkitchen ? 1994 The Silents.";"Soulkitchen";"1994 The Silents";"0";"S\SoulKitchen_v1.1_Silents_AGA.lha";"SoulKitchenAGA";"SoulKitchenAGA";"0";"whdload";"2076672";"1812972";"SoulKitchen";"AGA";"";"";"";"";""
"SoundAndVision2\SoundAndVision2.Slave";"NoError, EmulTrap, ClearMem";"Sound and Vision 2 ? 1990 Rebels.";"Sound & Vision 2";"1990 Rebels";"0";"S\SoundAndVision2_v1.0_Rebels.lha";"SoundAndVision2";"SoundAndVision2";"0";"whdload";"524288";"920858";"SoundAndVision2";"OCS/ECS";"";"";"";"";""
"SoundAndVision\SoundAndVision.Slave";"NoError, EmulTrap, ClearMem";"Sound and Vision ? 1990 Rebels.";"Sound & Vision";"1990 Rebels";"0";"S\SoundAndVision_v1.0_Rebels.lha";"SoundAndVision";"SoundAndVision";"0";"whdload";"524288";"919322";"SoundAndVision";"OCS/ECS";"";"";"";"";""
"SoundAtaxVol1\SoundAtaxVol1.Slave";"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 1 ? 1989 Magnetic Fields.";"Sound Atax Vol. 1";"1989 Magnetic Fields";"0";"S\SoundAtaxVol1_v1.0_MagneticFields.lha";"SoundAtaxVol1";"SoundAtaxVol1";"0";"whdload";"524288";"920492";"SoundAtaxVol1";"OCS/ECS";"";"";"";"";""
"SoundAtaxVol2\SoundAtaxVol2.Slave";"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 2 ? 1989 Magnetic Fields.";"Sound Atax Vol. 2";"1989 Magnetic Fields";"0";"S\SoundAtaxVol2_v1.0_MagneticFields.lha";"SoundAtaxVol2";"SoundAtaxVol2";"0";"whdload";"524288";"920546";"SoundAtaxVol2";"OCS/ECS";"";"";"";"";""
"SoundAtaxVol3\SoundAtaxVol3.Slave";"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 3 ? 1990 Magnetic Fields.";"Sound Atax Vol. 3";"1990 Magnetic Fields";"0";"S\SoundAtaxVol3_v1.0_MagneticFields.lha";"SoundAtaxVol3";"SoundAtaxVol3";"0";"whdload";"524288";"921965";"SoundAtaxVol3";"OCS/ECS";"";"";"";"";""
"SoundBarrier\SoundBarrier.Slave";"NoError, EmulTrap";"Sound Barrier ? 1993 Balance - 2 disks";"Sound Barrier";"1993 Balance";"0";"S\SoundBarrier_v1.0_Balance.lha";"SoundBarrier";"SoundBarrier";"0";"whdload";"524288";"1817170";"SoundBarrier";"OCS/ECS";"";"";"";"";""
"Soundbox2\Soundbox2.Slave";"NoError, EmulTrap, ClearMem";"Soundbox 2 ? 1989 Genesis.";"Soundbox 2";"1989 Genesis";"0";"S\Soundbox2_v1.0_Genesis&AlphaFlight.lha";"Soundbox2";"Soundbox2";"0";"whdload";"524288";"627850";"Soundbox2";"OCS/ECS";"";"";"";"";""
"SoundDeLight\SoundDeLight.slave";"NoError, EmulTrap, ClearMem";"Sound De Light ? 1989 Software of Sweden.";"Sound De Light";"1989 Software of Sweden";"0";"S\SoundDeLight_v1.01_SoftwareOfSweden.lha";"SoundDeLight";"SoundDeLight";"0";"whdload";"524288";"681490";"SoundDeLight";"OCS/ECS";"";"";"";"";""
"SoundDemoSyndicate\SoundDemoSyndicate.Slave";"NoError, EmulTrap, ClearMem";"Sounddemo ? 1994 Syndicate.";"Sounddemo";"1994 Syndicate";"524288";"S\SoundDemo_v1.0_Syndicate.lha";"SoundDemoSyndicate";"SoundDemoSyndicate";"0";"whdload";"524288";"919702";"SoundDemoSyndicate";"OCS/ECS";"";"";"";"";""
"SoundDisk1\SoundDisk1.Slave";"NoError, ClearMem";"Sound Disk 1 ? 1988 Mygon.";"Sound Disk 1";"1988 Mygon";"0";"S\SoundDisk1_v1.0_Mygon.lha";"SoundDisk1";"SoundDisk1";"0";"whdload";"524288";"918403";"SoundDisk1";"OCS/ECS";"";"";"";"";""
"SoundDisk2\SoundDisk2.Slave";"NoError, ClearMem";"Sound Disk 2 ? 1988 Mygon.";"Sound Disk 2";"1988 Mygon";"0";"S\SoundDisk2_v1.0_Mygon.lha";"SoundDisk2";"SoundDisk2";"0";"whdload";"524288";"918421";"SoundDisk2";"OCS/ECS";"";"";"";"";""
"SoundDiskZenith\SoundDiskZenith.slave";"NoError, EmulTrap, ClearMem";"Sound Disk ? 1990 Zenith.";"Sound Disk";"1990 Zenith";"524288";"S\SoundDisk_v1.01_Zenith.lha";"SoundDiskZenith";"SoundDiskZenith";"0";"whdload";"524288";"927160";"SoundDiskZenith";"OCS/ECS";"";"";"";"";""
"SoundDiskPossessed\SoundDiskPossessed.Slave";"NoError, EmulTrap, ClearMem";"Sounddisk ? 1991 Possessed.";"Sounddisk";"1991 Possessed";"0";"S\SoundDisk_v1.0_Possessed.lha";"SoundDiskPossessed";"SoundDiskPossessed";"0";"whdload";"524288";"737475";"SoundDiskPossessed";"OCS/ECS";"";"";"";"";""
"SoundEngine2\SoundEngine2.Slave";"NoError, EmulTrap, ClearMem";"Sound Engine 2 ? 1990 Absence.";"Sound Engine 2";"1990 Absence";"0";"S\SoundEngine2_v1.0_Absence.lha";"SoundEngine2";"SoundEngine2";"0";"whdload";"524288";"925021";"SoundEngine2";"OCS/ECS";"";"";"";"";""
"SoundEngine\SoundEngine.Slave";"NoError, EmulTrap, ClearMem";"Sound Engine ? 1990 Absence.";"Sound Engine";"1990 Absence";"0";"S\SoundEngine_v1.01_Absence.lha";"SoundEngine";"SoundEngine";"0";"whdload";"524288";"846230";"SoundEngine";"OCS/ECS";"";"";"";"";""
"SoundErection\SoundErection.Slave";"NoError, EmulTrap, ClearMem";"Sound Erection ? 1989 Shining 8.";"Sound Erection";"1989 Shining 8";"0";"S\SoundErection_v1.0_Shining8.lha";"SoundErection";"SoundErection";"0";"whdload";"524288";"702429";"SoundErection";"OCS/ECS";"";"";"";"";""
"SoundHighlights1\SoundHighlights1.Slave";"NoError, EmulTrap, ClearMem";"Sound Highlights 1 ? 1991 Timex.";"Sound Highlights 1";"1991 Timex";"0";"S\SoundHighlights1_v1.0_Timex.lha";"SoundHighlights1";"SoundHighlights1";"0";"whdload";"524288";"919729";"SoundHighlights1";"OCS/ECS";"";"";"";"";""
"SoundMania2Pussy\SoundMania2Pussy.Slave";"NoError, EmulTrap, ClearMem";"Sound Mania 2 ? 1990 Pussy.";"Sound Mania 2";"1990 Pussy";"0";"S\SoundMania2_v1.0_Pussy.lha";"SoundMania2Pussy";"SoundMania2Pussy";"0";"whdload";"524288";"918780";"SoundMania2Pussy";"OCS/ECS";"";"";"";"";""
"SoundOfMusic7\SoundOfMusic7.slave";"NoError, EmulTrap, ClearMem";"Sound of Music 7 ? 1990 Cave.";"Sound of Music 7";"1990 Cave";"0";"S\SoundOfMusic7_v1.01_Cave.lha";"SoundOfMusic7";"SoundOfMusic7";"0";"whdload";"524288";"922541";"SoundOfMusic7";"OCS/ECS";"";"";"";"";""
"SoundOfSilents\SoundOfSilents.Slave";"NoError, ClearMem";"Sound of Silents ? 1990 The Silents";"Sound of Silents";"1990 The Silents";"4096";"S\SoundOfSilents_v1.0_Silents.lha";"SoundOfSilents";"SoundOfSilents";"0";"whdload";"524288";"923897";"SoundOfSilents";"OCS/ECS";"";"";"";"";""
"SoundQuest1\SoundQuest1.Slave";"NoError, EmulTrap, ClearMem";"Sound Quest 1 ? 1988 Quest.";"Sound Quest 1";"1988 Quest";"0";"S\SoundQuest1_v1.0_Quest.lha";"SoundQuest1";"SoundQuest1";"0";"whdload";"524288";"582698";"SoundQuest1";"OCS/ECS";"";"";"";"";""
"SoundQuest2\SoundQuest2.Slave";"NoError, EmulTrap, ClearMem";"Sound Quest 2 ? 1988 Quest.";"Sound Quest 2";"1988 Quest";"0";"S\SoundQuest2_v1.0_Quest.lha";"SoundQuest2";"SoundQuest2";"0";"whdload";"524288";"785572";"SoundQuest2";"OCS/ECS";"";"";"";"";""
"Soundrevolution6\Soundrevolution6.Slave";"NoError, EmulTrap, ClearMem";"Soundrevolution 6 ? 1990 Celtic.";"Soundrevolution 6";"1990 Celtic";"0";"S\Soundrevolution6_v1.0_Celtic.lha";"Soundrevolution6";"Soundrevolution6";"0";"whdload";"524288";"861851";"Soundrevolution6";"OCS/ECS";"";"";"";"";""
"SoundsOfGnome\SoundsOfGnome.slave";"Disk, NoError, EmulTrap";"";"";"";"";"S\SoundsOfGnome_v1.0_Mahoney&Kaktus.lha";"SoundsOfGnome";"SoundsOfGnome";"0";"whdload";"524288";"915344";"SoundsOfGnome";"OCS/ECS";"";"";"";"";""
"SoundtrackerInjury2\SoundtrackerInjury2.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 2 ? 1989 Electronic Artists.";"Soundtracker Injury 2";"1989 Electronic Artists";"0";"S\SoundtrackerInjury2_v1.0_ElectronicArtists.lha";"SoundtrackerInjury2";"SoundtrackerInjury2";"0";"whdload";"524288";"511543";"SoundtrackerInjury2";"OCS/ECS";"";"";"";"";""
"SoundtrackerInjury3\SoundtrackerInjury3.Slave";"NoError, EmulTrap, ClearMem";"Soundtracker Injury 3 ? 1989 Electronic Artists.";"Soundtracker Injury 3";"1989 Electronic Artists";"0";"S\SoundtrackerInjury3_v1.0_ElectronicArtists.lha";"SoundtrackerInjury3";"SoundtrackerInjury3";"0";"whdload";"524288";"540348";"SoundtrackerInjury3";"OCS/ECS";"";"";"";"";""
"Soundtrip\Soundtrip.Slave";"NoError, EmulTrap, ClearMem";"Soundtrip ? 1991 Shadows.";"Soundtrip";"1991 Shadows";"0";"S\Soundtrip_v1.0_Shadows.lha";"Soundtrip";"Soundtrip";"0";"whdload";"524288";"841045";"Soundtrip";"OCS/ECS";"";"";"";"";""
"SoundVision\SoundVision.Slave";"Disk, NoError";"Sound Vision ? 1992 Reflect.";"Sound Vision";"1992 Reflect";"507904";"S\SoundVision_v1.0_Reflect.lha";"SoundVision";"SoundVision";"0";"whdload";"524288";"910443";"SoundVision";"OCS/ECS";"";"";"";"";""
"SozzledSomersault\SozzledSomersault.Slave";"NoError, EmulTrap, ClearMem";"Sozzled Somersault ? 1993 The Silents.";"Sozzled Somersault";"1993 The Silents";"1048576";"S\SozzledSomersault_v1.0_Silents.lha";"SozzledSomersault";"SozzledSomersault";"0";"whdload";"524288";"610429";"SozzledSomersault";"OCS/ECS";"";"";"";"";""
"SpacedOutVol1\SpacedOutVol1.Slave";"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 1 ? 1991 Magnetic Fields.";"Spaced Out Vol. 1";"1991 Magnetic Fields";"0";"S\SpacedOutVol1_v1.0_MagneticFields.lha";"SpacedOutVol1";"SpacedOutVol1";"0";"whdload";"524288";"922089";"SpacedOutVol1";"OCS/ECS";"";"";"";"";""
"SpacedOutVol2\SpacedOutVol2.Slave";"NoError, EmulTrap, ClearMem";"Spaced Out Vol. 2 ? 1991 Magnetic Fields.";"Spaced Out Vol. 2";"1991 Magnetic Fields";"0";"S\SpacedOutVol2_v1.0_MagneticFields.lha";"SpacedOutVol2";"SpacedOutVol2";"0";"whdload";"524288";"922157";"SpacedOutVol2";"OCS/ECS";"";"";"";"";""
"Spaceship\Spaceship.Slave";"NoError, EmulTrap, ClearMem";"Spaceship ? 1988 Doctor Mabuse Orgasm Crackings.";"Spaceship";"1988 Doctor Mabuse Orgasm Crackings";"0";"S\Spaceship_v1.0_DoctorMabuseOrgasmCrackings.lha";"Spaceship";"Spaceship";"0";"whdload";"524288";"125548";"Spaceship";"OCS/ECS";"";"";"";"";""
"Spasmolytic\Spasmolytic.slave";"NoError, EmulTrap";"Spasmolytic ? 1991 Spaceballs.";"Spasmolytic";"1991 Spaceballs";"524288";"S\Spasmolytic_v1.1_Spaceballs.lha";"Spasmolytic";"Spasmolytic";"0";"whdload";"524288";"914764";"Spasmolytic";"OCS/ECS";"";"";"";"";""
"Spellcheck\Spellcheck.Slave";"NoError, EmulTrap, ClearMem";"Spellcheck ? 1991 Andromeda.";"Spellcheck";"1991 Andromeda";"0";"S\Spellcheck_v1.0_Andromeda.lha";"Spellcheck";"Spellcheck";"0";"whdload";"524288";"196895";"Spellcheck";"OCS/ECS";"";"";"";"";""
"SphericalDreams\SphericalDreams.Slave";"NoError, EmulTrap, ClearMem";"Tuneshow IV - Spherical Dreams";"Tuneshow IV - Spherical Dreams";"1990 The Acoustic Revolution";"0";"S\SphericalDreams_v1.0_AcousticRevolution.lha";"SphericalDreams";"SphericalDreams";"0";"whdload";"524288";"920208";"SphericalDreams";"OCS/ECS";"";"";"";"";""
"Sploosh15Pond\Sploosh15Pond.Slave";"NoError, EmulTrap, ClearMem";"Sploosh 1.5 - Pond ? 1994 Anthrox.";"Sploosh 1.5 - Pond";"1994 Anthrox";"524288";"S\Sploosh15Pond_v1.0_Anthrox.lha";"Sploosh15Pond";"Sploosh15Pond";"0";"whdload";"524288";"1821281";"Sploosh15Pond";"OCS/ECS";"";"";"";"";""
"Sploosh\Sploosh.Slave";"NoError, EmulTrap, ClearMem";"Sploosh ? 1993 Anthrox.";"Sploosh";"1993 Anthrox";"524288";"S\Sploosh_v1.0_Anthrox.lha";"Sploosh";"Sploosh";"0";"whdload";"524288";"2724598";"Sploosh";"OCS/ECS";"";"";"";"";""
"SpringMelodies\SpringMelodies.slave";"Disk, NoError";"Spring Melodies ? 1992 Anarchy (2 disks)";"Spring Melodies";"1992 Anarchy";"4096";"S\SpringMelodies_v1.0_Anarchy.lha";"SpringMelodies";"SpringMelodies";"0";"whdload";"1048576";"1813438";"SpringMelodies";"OCS/ECS";"";"";"";"";""
"Stag1\Stag1.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag1_v1.1_BnK.lha";"Stag1";"Stag1";"0";"whdload";"524288";"926758";"Stag1";"OCS/ECS";"";"";"";"";""
"Stag2\Stag2.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag2_v1.1_BnK.lha";"Stag2";"Stag2";"0";"whdload";"524288";"926758";"Stag2";"OCS/ECS";"";"";"";"";""
"Stag3\Stag3.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag3_v1.1_BnK.lha";"Stag3";"Stag3";"0";"whdload";"524288";"926758";"Stag3";"OCS/ECS";"";"";"";"";""
"Stag4\Stag4.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag4_v1.1_BnK.lha";"Stag4";"Stag4";"0";"whdload";"524288";"926758";"Stag4";"OCS/ECS";"";"";"";"";""
"Stag5\Stag5.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag5_v1.1_BnK.lha";"Stag5";"Stag5";"0";"whdload";"524288";"926758";"Stag5";"OCS/ECS";"";"";"";"";""
"Stag6\Stag6.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\Stag6_v1.1_BnK.lha";"Stag6";"Stag6";"0";"whdload";"524288";"926758";"Stag6";"OCS/ECS";"";"";"";"";""
"StagExtra\StagExtra.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\StagExtra_v1.1_BnK.lha";"StagExtra";"StagExtra";"0";"whdload";"524288";"926762";"StagExtra";"OCS/ECS";"";"";"";"";""
"StagSeries\StagSeries.slave";"NoError, EmulTrap";"Stag Series by BnK (c) 19??.";"Stag Series";"Bnk";"0";"S\StagSeries_v1.1_BnK.lha";"StagSeries";"StagSeries";"0";"whdload";"524288";"6468605";"StagSeries";"OCS/ECS";"";"";"";"";""
"Stateline\Stateline.Slave";"NoError, EmulTrap, ClearMem";"Stateline ? 1992 Complex.";"Stateline";"1992 Complex";"0";"S\Stateline_v1.0_Complex.lha";"Stateline";"Stateline";"0";"whdload";"524288";"698285";"Stateline";"OCS/ECS";"";"";"";"";""
"StateOfTheArt\StateOfTheArt.Slave";"Disk, NoError, EmulTrap";"State of the Art (C) 1992 Spaceballs";"State of the Art";"1992 Spaceballs";"4096";"S\StateOfTheArt_v1.3_Spaceballs.lha";"StateOfTheArt";"StateOfTheArt";"0";"whdload";"1032192";"918926";"StateOfTheArt";"OCS/ECS";"";"";"";"";""
"StaticChaos\StaticChaos.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Static Chaos ? 1992 The Silents";"Static Chaos";"1992 The Silents";"524288";"S\StaticChaos_v1.1_Silents.lha";"StaticChaos";"StaticChaos";"0";"whdload";"524288";"463405";"StaticChaos";"OCS/ECS";"";"";"";"";""
